"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.911710217E2,-9.660760345E0,4.595443726E-2,3.884422302E-1
4.911810637E2,-9.656569061E0,5.463638306E-2,4.225712585E-1
4.911911057E2,-9.655072174E0,5.538482666E-2,4.327500916E-1
4.912011477E2,-9.659712524E0,4.939727783E-2,4.894821167E-1
4.912111897E2,-9.658814392E0,3.996688843E-2,5.002597046E-1
4.912212317E2,-9.649084625E0,3.457809448E-2,5.060975647E-1
4.912312737E2,-9.659862213E0,3.278182983E-2,5.087919617E-1
4.912413167E2,-9.661209412E0,3.921844482E-2,5.043013000E-1
4.912513587E2,-9.659263458E0,5.463638306E-2,5.051994324E-1
4.912614007E2,-9.669741669E0,4.400848389E-2,5.113366699E-1
4.912714427E2,-9.669442291E0,5.703140259E-2,4.977149963E-1
4.912814847E2,-9.648635559E0,5.284011841E-2,4.665797424E-1
4.912915267E2,-9.657916260E0,5.343887329E-2,4.734654236E-1
4.913015687E2,-9.665101318E0,5.643264771E-2,5.050497437E-1
4.913116107E2,-9.661957855E0,4.760101318E-2,5.550457764E-1
4.913216527E2,-9.648485870E0,3.382965088E-2,5.837860107E-1
4.913316947E2,-9.678273926E0,2.424957275E-2,5.694158936E-1
4.913417367E2,-9.669591980E0,5.194198608E-2,5.281018066E-1
4.913517787E2,-9.653874664E0,4.954696655E-2,4.791535950E-1
4.913618207E2,-9.655521240E0,4.041595459E-2,4.743635559E-1
4.913718627E2,-9.659562836E0,4.340972900E-2,4.679269409E-1
4.913819047E2,-9.659862213E0,5.089416504E-2,4.975653076E-1
4.913919467E2,-9.648485870E0,6.182144165E-2,5.348377991E-1
4.914019887E2,-9.660311279E0,4.715194702E-2,5.478607178E-1
4.914120307E2,-9.662107544E0,4.505630493E-2,5.504054260E-1
4.914220727E2,-9.657018127E0,3.966751099E-2,5.447172546E-1
4.914321147E2,-9.657467194E0,4.775070190E-2,5.249583435E-1
4.914421567E2,-9.656269684E0,4.460723877E-2,5.084925842E-1
4.914521987E2,-9.656119995E0,4.610412598E-2,4.933740234E-1
4.914622407E2,-9.655670929E0,4.311035156E-2,5.201683044E-1
4.914722827E2,-9.655371552E0,4.176315308E-2,5.553451538E-1
4.914823247E2,-9.654323730E0,5.254074097E-2,5.712121582E-1
4.914923667E2,-9.666298828E0,4.071533203E-2,5.757028198E-1
4.915024087E2,-9.664801941E0,4.610412598E-2,5.423222351E-1
4.915124507E2,-9.664801941E0,4.730163574E-2,5.218148804E-1
4.915224930E2,-9.654623108E0,4.894821167E-2,5.089416504E-1
4.915325350E2,-9.654772797E0,4.640350342E-2,5.161267090E-1
4.915425770E2,-9.660460968E0,4.819976807E-2,5.245092773E-1
4.915526190E2,-9.662107544E0,4.670288086E-2,5.400769043E-1
4.915626610E2,-9.663754120E0,5.164260864E-2,5.450166321E-1
4.915727030E2,-9.661658478E0,5.733078003E-2,5.243595886E-1
4.915827450E2,-9.666298828E0,5.583389282E-2,5.153782654E-1
4.915927870E2,-9.673932953E0,4.355941772E-2,5.059478760E-1
4.916028290E2,-9.657766571E0,4.296066284E-2,5.063969421E-1
4.916128710E2,-9.668095093E0,4.535568237E-2,4.778063965E-1
4.916229130E2,-9.666598206E0,5.852828979E-2,5.010081482E-1
4.916329550E2,-9.653425598E0,3.817062378E-2,5.173242188E-1
4.916429970E2,-9.651928711E0,3.397933960E-2,5.384303284E-1
4.916530390E2,-9.661957855E0,4.760101318E-2,5.601351929E-1
4.916630810E2,-9.659263458E0,3.652404785E-2,5.804928589E-1
4.916731240E2,-9.676477661E0,4.775070190E-2,5.662724304E-1
4.916831660E2,-9.672585754E0,4.146377563E-2,5.421725464E-1
4.916932080E2,-9.660011902E0,4.595443726E-2,4.989125061E-1
4.917032500E2,-9.645043030E0,4.924758911E-2,4.767585754E-1
4.917132920E2,-9.658215637E0,4.340972900E-2,4.602928162E-1
4.917233340E2,-9.660161591E0,5.373825073E-2,4.861889648E-1
4.917333760E2,-9.648186493E0,5.703140259E-2,5.023553467E-1
4.917434180E2,-9.653724976E0,5.089416504E-2,5.002597046E-1
4.917534600E2,-9.650581512E0,4.221221924E-2,5.059478760E-1
4.917635020E2,-9.665550385E0,5.673202515E-2,5.174739075E-1
4.917735440E2,-9.655670929E0,4.505630493E-2,5.532495117E-1
4.917835860E2,-9.657616882E0,4.041595459E-2,6.005511475E-1
4.917936280E2,-9.652228088E0,3.353027344E-2,6.161187744E-1
4.918036700E2,-9.655670929E0,4.026626587E-2,6.056405640E-1
4.918137120E2,-9.643546143E0,5.134323120E-2,5.535488892E-1
4.918237540E2,-9.672735443E0,3.293151855E-2,5.328918457E-1
4.918337960E2,-9.655371552E0,3.517684937E-2,6.183641052E-1
4.918438380E2,-9.666897583E0,3.592529297E-2,6.569837952E-1
4.918538800E2,-9.654323730E0,3.936813354E-2,6.590794373E-1
4.918639220E2,-9.658215637E0,4.011657715E-2,6.586303711E-1
4.918739640E2,-9.653724976E0,5.688171387E-2,6.453080750E-1
4.918840060E2,-9.656569061E0,5.358856201E-2,6.038442993E-1
4.918940480E2,-9.650431824E0,5.014572144E-2,5.938151550E-1
4.919040900E2,-9.652377777E0,4.490661621E-2,6.185137939E-1
4.919141320E2,-9.665849762E0,3.921844482E-2,6.454577637E-1
4.919241740E2,-9.655670929E0,4.984634399E-2,6.735992432E-1
4.919342160E2,-9.667945404E0,3.098556519E-2,6.571334839E-1
4.919442580E2,-9.659113770E0,4.056564331E-2,6.390211487E-1
4.919543000E2,-9.639055481E0,4.879852295E-2,6.240522766E-1
4.919643420E2,-9.651479645E0,5.718109131E-2,5.891748047E-1
4.919743840E2,-9.649084625E0,5.852828979E-2,6.294410706E-1
4.919844260E2,-9.654623108E0,5.194198608E-2,6.581813049E-1
4.919944680E2,-9.654623108E0,5.014572144E-2,6.319857788E-1
4.920045100E2,-9.645791473E0,4.415817261E-2,5.754034424E-1
4.920145520E2,-9.667945404E0,4.625381470E-2,5.613327026E-1
4.920245940E2,-9.648186493E0,3.757186890E-2,5.801934814E-1
4.920346360E2,-9.664053497E0,3.353027344E-2,6.225553894E-1
4.920446780E2,-9.677525482E0,3.098556519E-2,6.454577637E-1
4.920547210E2,-9.647587738E0,3.278182983E-2,6.246510315E-1
4.920647630E2,-9.659862213E0,4.251159668E-2,5.858816528E-1
4.920748050E2,-9.652527466E0,4.370910645E-2,5.569917297E-1
4.920848470E2,-9.649533691E0,4.595443726E-2,5.536985779E-1
4.920948890E2,-9.648036804E0,4.939727783E-2,5.842350769E-1
4.921049310E2,-9.654323730E0,5.897735596E-2,6.087840271E-1
4.921149730E2,-9.655221863E0,4.415817261E-2,6.682104492E-1
4.921250150E2,-9.654024353E0,3.847000122E-2,6.914122009E-1
4.921350570E2,-9.656119995E0,5.239105225E-2,7.288343811E-1
4.921450990E2,-9.661508789E0,3.203338623E-2,7.746391296E-1
4.921551410E2,-9.654772797E0,4.610412598E-2,7.979905701E-1
4.921651830E2,-9.659413147E0,4.116439819E-2,7.641609192E-1
4.921752250E2,-9.655521240E0,3.173400879E-2,6.646179199E-1
4.921852670E2,-9.644444275E0,5.313949585E-2,5.686674500E-1
4.921953090E2,-9.653425598E0,5.643264771E-2,5.105882263E-1
4.922053510E2,-9.649683380E0,5.149291992E-2,5.198689270E-1
4.922153930E2,-9.654623108E0,3.772155762E-2,6.170169067E-1
4.922254350E2,-9.656868439E0,4.924758911E-2,6.638694763E-1
4.922354770E2,-9.658814392E0,3.951782227E-2,6.542893982E-1
4.922455190E2,-9.663155365E0,3.353027344E-2,6.499484253E-1
4.922555610E2,-9.659562836E0,4.954696655E-2,6.279441833E-1
4.922656030E2,-9.651629333E0,3.547622681E-2,5.870791626E-1
4.922756450E2,-9.641450500E0,5.448669434E-2,5.209167480E-1
4.922856870E2,-9.643995209E0,4.894821167E-2,4.867877197E-1
4.922957290E2,-9.658515015E0,6.122268677E-2,4.634362793E-1
4.923057710E2,-9.653275909E0,4.849914551E-2,4.402345276E-1
4.923158130E2,-9.650880890E0,5.538482666E-2,4.339476013E-1
4.923258550E2,-9.666747894E0,6.331832886E-2,4.099974060E-1
4.923358970E2,-9.661658478E0,5.643264771E-2,3.929328918E-1
4.923459390E2,-9.664053497E0,4.415817261E-2,3.778143311E-1
4.923559820E2,-9.655521240E0,4.894821167E-2,4.083508301E-1
4.923660240E2,-9.652078400E0,4.640350342E-2,4.405339050E-1
4.923760660E2,-9.646390228E0,6.227050781E-2,4.438270569E-1
4.923861080E2,-9.643995209E0,5.792953491E-2,4.836442566E-1
4.923961500E2,-9.653575287E0,4.939727783E-2,5.013075256E-1
4.924061920E2,-9.651180267E0,4.834945679E-2,5.306465149E-1
4.924162340E2,-9.674382019E0,4.520599365E-2,5.891748047E-1
4.924262760E2,-9.648485870E0,3.817062378E-2,6.480024719E-1
4.924363180E2,-9.663454742E0,3.532653809E-2,7.155120850E-1
4.924463600E2,-9.679321747E0,4.385879517E-2,7.816744995E-1
4.924564020E2,-9.653874664E0,4.385879517E-2,8.074209595E-1
4.924664440E2,-9.650880890E0,4.311035156E-2,8.077203369E-1
4.924764860E2,-9.645192719E0,4.191284180E-2,7.807763672E-1
4.924865280E2,-9.638756104E0,4.849914551E-2,7.212002563E-1
4.924965700E2,-9.664652252E0,1.886077881E-2,7.150630188E-1
4.925066120E2,-9.623038788E0,4.520599365E-2,6.944059753E-1
4.925166536E2,-9.682016144E0,3.412902832E-2,7.476951599E-1
4.925266956E2,-9.631571045E0,4.700225830E-2,7.464976501E-1
4.925367376E2,-9.656569061E0,3.128494263E-2,7.661068726E-1
4.925467796E2,-9.632768555E0,5.373825073E-2,7.879614258E-1
4.925568216E2,-9.659413147E0,2.978805542E-2,8.202941895E-1
4.925668636E2,-9.643396454E0,3.353027344E-2,8.285270691E-1
4.925769056E2,-9.650431824E0,3.682342529E-2,8.295748901E-1
4.925869476E2,-9.653874664E0,2.859054565E-2,8.348139954E-1
4.925969896E2,-9.650431824E0,3.323089600E-2,8.294252014E-1
4.926070316E2,-9.665999451E0,4.805007935E-2,7.899073792E-1
4.926170736E2,-9.647138672E0,4.251159668E-2,7.445516968E-1
4.926271156E2,-9.654922485E0,3.861968994E-2,7.283853149E-1
4.926371576E2,-9.639504547E0,4.011657715E-2,6.976991272E-1
4.926472006E2,-9.648036804E0,3.308120728E-2,7.014413452E-1
4.926572426E2,-9.648934937E0,4.760101318E-2,7.059320068E-1
4.926672846E2,-9.653275909E0,4.116439819E-2,6.988966370E-1
4.926773266E2,-9.642198944E0,5.298980713E-2,7.029382324E-1
4.926873686E2,-9.654922485E0,4.849914551E-2,7.078779602E-1
4.926974106E2,-9.655221863E0,4.565505981E-2,7.316784668E-1
4.927074526E2,-9.664053497E0,3.727249146E-2,7.529342651E-1
4.927174946E2,-9.642498322E0,2.754272461E-2,7.762857056E-1
4.927275366E2,-9.639803925E0,3.517684937E-2,7.641609192E-1
4.927375786E2,-9.634415131E0,4.520599365E-2,7.122189331E-1
4.927476206E2,-9.646839294E0,4.520599365E-2,6.755451965E-1
4.927576626E2,-9.644893341E0,4.116439819E-2,6.493496704E-1
4.927677046E2,-9.639504547E0,4.685256958E-2,6.520440674E-1
4.927777466E2,-9.646839294E0,3.936813354E-2,7.206015015E-1
4.927877886E2,-9.648336182E0,3.427871704E-2,8.231382751E-1
4.927978306E2,-9.638007660E0,2.844085693E-2,8.713380432E-1
4.928078726E2,-9.640552368E0,3.622467041E-2,8.866062927E-1
4.928179146E2,-9.630223846E0,3.053649902E-2,8.678952026E-1
4.928279566E2,-9.642498322E0,4.834945679E-2,8.292755127E-1
4.928379986E2,-9.642947388E0,4.445755005E-2,8.336164856E-1
4.928480406E2,-9.641151123E0,3.248245239E-2,8.318202209E-1
4.928580826E2,-9.639504547E0,3.487747192E-2,7.975415039E-1
4.928681246E2,-9.629026337E0,4.595443726E-2,7.707472229E-1
4.928781666E2,-9.652078400E0,4.266128540E-2,7.890092468E-1
4.928882086E2,-9.635013885E0,2.140548706E-2,8.397537231E-1
4.928982506E2,-9.650581512E0,3.667373657E-2,9.111552429E-1
4.929082936E2,-9.641300812E0,2.125579834E-2,9.650431824E-1
4.929183356E2,-9.646390228E0,2.664459229E-2,1.001118164E0
4.929283776E2,-9.648485870E0,3.562591553E-2,9.524693298E-1
4.929384196E2,-9.644593964E0,2.859054565E-2,8.815168762E-1
4.929484616E2,-9.648934937E0,3.981719971E-2,8.327183533E-1
4.929585036E2,-9.635762329E0,3.817062378E-2,7.813751221E-1
4.929685456E2,-9.644294586E0,3.607498169E-2,7.360194397E-1
4.929785876E2,-9.637259216E0,2.649490356E-2,7.144642639E-1
4.929886296E2,-9.653126221E0,2.260299683E-2,7.282356262E-1
4.929986716E2,-9.645492096E0,3.622467041E-2,7.180567932E-1
4.930087136E2,-9.659862213E0,2.829116821E-2,7.051835632E-1
4.930187556E2,-9.657167816E0,3.921844482E-2,6.496490479E-1
4.930287976E2,-9.647587738E0,4.460723877E-2,5.815406799E-1
4.930388396E2,-9.651180267E0,4.550537109E-2,5.492079163E-1
4.930488816E2,-9.650132446E0,5.628295898E-2,5.559439087E-1
4.930589236E2,-9.645043030E0,5.074447632E-2,5.722599792E-1
4.930689656E2,-9.655221863E0,4.550537109E-2,5.866300964E-1
4.930790076E2,-9.654772797E0,6.017486572E-2,6.092330933E-1
4.930890496E2,-9.651030579E0,3.996688843E-2,6.256988525E-1
4.930990916E2,-9.651928711E0,4.760101318E-2,6.502478027E-1
4.931091336E2,-9.665251007E0,5.358856201E-2,6.530918884E-1
4.931191756E2,-9.656119995E0,4.834945679E-2,6.474037170E-1
4.931292176E2,-9.651479645E0,4.430786133E-2,6.360273743E-1
4.931392596E2,-9.656119995E0,4.101470947E-2,6.289920044E-1
4.931493026E2,-9.661359100E0,4.834945679E-2,6.186634827E-1
4.931593446E2,-9.658065948E0,6.137237549E-2,5.721102905E-1
4.931693866E2,-9.662706299E0,4.146377563E-2,5.505551147E-1
4.931794286E2,-9.659413147E0,4.849914551E-2,5.468128967E-1
4.931894706E2,-9.647887115E0,5.059478760E-2,5.604345703E-1
4.931995126E2,-9.661508789E0,5.478607178E-2,5.734574890E-1
4.932095546E2,-9.652826843E0,4.954696655E-2,5.863307190E-1
4.932195966E2,-9.646839294E0,5.373825073E-2,6.090834045E-1
4.932296386E2,-9.656269684E0,4.011657715E-2,6.295907593E-1
4.932396806E2,-9.657167816E0,3.817062378E-2,6.521937561E-1
4.932497226E2,-9.650282135E0,5.119354248E-2,6.587800598E-1
4.932597646E2,-9.656419373E0,3.547622681E-2,6.887178040E-1
4.932698066E2,-9.656718750E0,3.667373657E-2,6.652166748E-1
4.932798486E2,-9.636061707E0,3.592529297E-2,6.180647278E-1
4.932898906E2,-9.647887115E0,5.433700562E-2,6.060896301E-1
4.932999326E2,-9.636810150E0,6.002517700E-2,6.209088135E-1
4.933099746E2,-9.645791473E0,4.625381470E-2,6.505471802E-1
4.933200166E2,-9.660610657E0,4.146377563E-2,6.727011108E-1
4.933300586E2,-9.657167816E0,4.086502075E-2,6.571334839E-1
4.933401006E2,-9.659263458E0,4.101470947E-2,6.602769470E-1
4.933501426E2,-9.653275909E0,2.290237427E-2,6.315367126E-1
4.933601846E2,-9.654922485E0,5.583389282E-2,6.122268677E-1
4.933702276E2,-9.664203186E0,4.415817261E-2,5.761518860E-1
4.933802696E2,-9.661508789E0,4.550537109E-2,5.348377991E-1
4.933903116E2,-9.676028595E0,3.697311401E-2,5.340893555E-1
4.934003536E2,-9.621541901E0,5.613327026E-2,6.126759338E-1
4.934103956E2,-9.653425598E0,5.044509888E-2,6.200106812E-1
4.934204376E2,-9.660910034E0,4.116439819E-2,6.239025879E-1
4.934304796E2,-9.644893341E0,3.338058472E-2,6.509962463E-1
4.934405216E2,-9.652377777E0,4.969665527E-2,6.628216553E-1
4.934505636E2,-9.650282135E0,3.727249146E-2,6.727011108E-1
4.934606056E2,-9.632319489E0,4.400848389E-2,6.969506836E-1
4.934706476E2,-9.648485870E0,4.805007935E-2,6.845265198E-1
4.934806896E2,-9.660610657E0,4.700225830E-2,6.912625122E-1
4.934907316E2,-9.646090851E0,4.041595459E-2,6.991960144E-1
4.935007736E2,-9.658065948E0,3.712280273E-2,7.231462097E-1
4.935108156E2,-9.646839294E0,5.343887329E-2,7.590715027E-1
4.935208577E2,-9.641001434E0,3.667373657E-2,7.933502197E-1
4.935308997E2,-9.655371552E0,4.011657715E-2,7.834707642E-1
4.935409417E2,-9.648036804E0,3.562591553E-2,7.767347717E-1
4.935509837E2,-9.653874664E0,3.592529297E-2,7.457492065E-1
4.935610257E2,-9.655820618E0,4.460723877E-2,7.444020081E-1
4.935710677E2,-9.653575287E0,4.595443726E-2,7.713459778E-1
4.935811097E2,-9.654024353E0,4.355941772E-2,7.867639160E-1
4.935911527E2,-9.661359100E0,3.772155762E-2,7.746391296E-1
4.936011947E2,-9.649234314E0,2.963836670E-2,7.505392456E-1
4.936112367E2,-9.652078400E0,4.595443726E-2,7.140151978E-1
4.936212787E2,-9.651329956E0,4.385879517E-2,6.930587769E-1
4.936313207E2,-9.642648010E0,5.568420410E-2,6.866221619E-1
4.936413627E2,-9.646839294E0,4.355941772E-2,6.644682312E-1
4.936514047E2,-9.663155365E0,4.819976807E-2,6.111790466E-1
4.936614467E2,-9.642348633E0,5.733078003E-2,5.626799011E-1
4.936714887E2,-9.653575287E0,4.221221924E-2,5.216651917E-1
4.936815307E2,-9.646839294E0,5.478607178E-2,5.023553467E-1
4.936915727E2,-9.651329956E0,5.388793945E-2,4.995112610E-1
4.937016147E2,-9.652677155E0,5.568420410E-2,5.324427795E-1
4.937116567E2,-9.659562836E0,4.610412598E-2,5.713618469E-1
4.937216987E2,-9.649982758E0,5.059478760E-2,5.968089294E-1
4.937317407E2,-9.658515015E0,5.074447632E-2,5.927673340E-1
4.937417827E2,-9.663604431E0,3.966751099E-2,6.017486572E-1
4.937518247E2,-9.656119995E0,3.832031250E-2,6.045927429E-1
4.937618667E2,-9.649833069E0,4.999603271E-2,6.462062073E-1
4.937719087E2,-9.659263458E0,3.876937866E-2,6.604266357E-1
4.937819507E2,-9.648635559E0,5.748046875E-2,6.489006042E-1
4.937919927E2,-9.647737427E0,3.517684937E-2,6.553372192E-1
4.938020357E2,-9.655670929E0,4.790039063E-2,6.686595154E-1
4.938120777E2,-9.650731201E0,4.760101318E-2,6.945556641E-1
4.938221197E2,-9.651329956E0,3.802093506E-2,7.180567932E-1
4.938321617E2,-9.650431824E0,4.191284180E-2,7.132667542E-1
4.938422037E2,-9.659113770E0,3.622467041E-2,7.207511902E-1
4.938522457E2,-9.656269684E0,3.667373657E-2,7.000941467E-1
4.938622877E2,-9.657317505E0,4.355941772E-2,6.903643799E-1
4.938723297E2,-9.652078400E0,4.834945679E-2,7.006929016E-1
4.938823717E2,-9.658065948E0,4.640350342E-2,6.855743408E-1
4.938924137E2,-9.650431824E0,2.739303589E-2,7.078779602E-1
4.939024557E2,-9.654623108E0,4.580474854E-2,7.220983887E-1
4.939124977E2,-9.648934937E0,3.802093506E-2,7.336244202E-1
4.939225397E2,-9.649533691E0,3.502716064E-2,7.467970276E-1
4.939325817E2,-9.648934937E0,4.640350342E-2,7.526348877E-1
4.939426237E2,-9.653874664E0,4.640350342E-2,7.247927856E-1
4.939526657E2,-9.646090851E0,4.221221924E-2,6.921606445E-1
4.939627077E2,-9.646689606E0,3.547622681E-2,6.616241455E-1
4.939727497E2,-9.664352875E0,5.269042969E-2,6.322851562E-1
4.939827917E2,-9.648336182E0,4.625381470E-2,6.251000977E-1
4.939928347E2,-9.650132446E0,5.014572144E-2,6.321354675E-1
4.940028767E2,-9.663305054E0,5.373825073E-2,6.270460510E-1
4.940129187E2,-9.652976532E0,3.008743286E-2,6.352789307E-1
4.940229607E2,-9.651928711E0,4.251159668E-2,6.423143005E-1
4.940330027E2,-9.664801941E0,5.224136353E-2,6.345304871E-1
4.940430447E2,-9.645791473E0,4.101470947E-2,6.197113037E-1
4.940530867E2,-9.649683380E0,3.472778320E-2,6.283932495E-1
4.940631287E2,-9.660161591E0,4.984634399E-2,6.062393188E-1
4.940731707E2,-9.664502563E0,4.700225830E-2,5.947132874E-1
4.940832127E2,-9.658365326E0,3.517684937E-2,5.825885010E-1
4.940932547E2,-9.648036804E0,4.475692749E-2,5.972579956E-1
4.941032967E2,-9.648934937E0,4.191284180E-2,6.243516541E-1
4.941133387E2,-9.661658478E0,4.326004028E-2,6.596781921E-1
4.941233807E2,-9.658964081E0,4.760101318E-2,6.638694763E-1
4.941334227E2,-9.642498322E0,3.906875610E-2,6.631210327E-1
4.941434647E2,-9.653425598E0,3.173400879E-2,6.818321228E-1
4.941535067E2,-9.654623108E0,4.385879517E-2,6.593788147E-1
4.941635487E2,-9.661658478E0,4.071533203E-2,6.653663635E-1
4.941735907E2,-9.658964081E0,4.924758911E-2,6.758445740E-1
4.941836337E2,-9.658664703E0,4.775070190E-2,6.599775696E-1
4.941936757E2,-9.644294586E0,4.221221924E-2,6.637197876E-1
4.942037177E2,-9.646689606E0,5.284011841E-2,6.779402161E-1
4.942137597E2,-9.646539917E0,4.041595459E-2,6.872209167E-1
4.942238017E2,-9.660760345E0,3.832031250E-2,6.948550415E-1
4.942338437E2,-9.647887115E0,4.685256958E-2,7.087760925E-1
4.942438857E2,-9.645492096E0,4.490661621E-2,7.180567932E-1
4.942539277E2,-9.654024353E0,3.951782227E-2,7.214996338E-1
4.942639697E2,-9.639803925E0,3.891906738E-2,7.209008789E-1
4.942740117E2,-9.645641785E0,3.981719971E-2,7.161108398E-1
4.942840537E2,-9.658515015E0,3.128494263E-2,7.225474548E-1
4.942940957E2,-9.658215637E0,2.859054565E-2,7.426057434E-1
4.943041377E2,-9.646090851E0,3.832031250E-2,7.476951599E-1
4.943141797E2,-9.637857971E0,4.236190796E-2,7.078779602E-1
4.943242217E2,-9.667646027E0,3.547622681E-2,6.897656250E-1
4.943342637E2,-9.640252991E0,5.194198608E-2,7.420069885E-1
4.943443057E2,-9.655970306E0,4.460723877E-2,7.900570679E-1
4.943543477E2,-9.661209412E0,4.445755005E-2,7.824229431E-1
4.943643907E2,-9.656569061E0,3.517684937E-2,7.514373779E-1
4.943744327E2,-9.640252991E0,5.298980713E-2,7.370672607E-1
4.943844747E2,-9.636660461E0,3.233276367E-2,7.198530579E-1
4.943945167E2,-9.635163574E0,4.610412598E-2,7.065307617E-1
4.944045587E2,-9.654024353E0,4.281097412E-2,6.815327454E-1
4.944146007E2,-9.645941162E0,3.577560425E-2,6.560856628E-1
4.944246427E2,-9.652976532E0,4.041595459E-2,6.601272583E-1
4.944346847E2,-9.648934937E0,4.834945679E-2,6.643185425E-1
4.944447267E2,-9.651779022E0,4.400848389E-2,6.447093201E-1
4.944547687E2,-9.651479645E0,3.981719971E-2,6.550378418E-1
4.944648107E2,-9.637259216E0,4.086502075E-2,6.279441833E-1
4.944748527E2,-9.645941162E0,4.355941772E-2,6.231541443E-1
4.944848947E2,-9.649833069E0,4.879852295E-2,6.212081909E-1
4.944949367E2,-9.660311279E0,4.520599365E-2,6.149212646E-1
4.945049787E2,-9.661209412E0,4.939727783E-2,6.216572571E-1
4.945150207E2,-9.644893341E0,4.909790039E-2,6.189628601E-1
4.945250631E2,-9.645791473E0,4.475692749E-2,6.466552734E-1
4.945351061E2,-9.648485870E0,4.535568237E-2,6.634204102E-1
4.945451481E2,-9.643246765E0,5.164260864E-2,6.722520447E-1
4.945551901E2,-9.645192719E0,4.221221924E-2,6.846762085E-1
4.945652321E2,-9.659263458E0,3.951782227E-2,6.875202942E-1
4.945752741E2,-9.649384003E0,2.963836670E-2,6.890171814E-1
4.945853161E2,-9.645641785E0,2.844085693E-2,6.849755859E-1
4.945953581E2,-9.655072174E0,2.529739380E-2,7.111711121E-1
4.946054001E2,-9.646839294E0,3.338058472E-2,7.209008789E-1
4.946154421E2,-9.647737427E0,3.757186890E-2,7.213499451E-1
4.946254841E2,-9.641300812E0,4.011657715E-2,7.225474548E-1
4.946355261E2,-9.660011902E0,4.370910645E-2,7.105723572E-1
4.946455681E2,-9.644444275E0,4.011657715E-2,6.953041077E-1
4.946556101E2,-9.652976532E0,4.520599365E-2,6.806346130E-1
4.946656521E2,-9.665400696E0,4.520599365E-2,6.936575317E-1
4.946756941E2,-9.646390228E0,3.951782227E-2,7.110214233E-1
4.946857361E2,-9.647288361E0,4.116439819E-2,7.072792053E-1
4.946957781E2,-9.651180267E0,4.266128540E-2,7.104226685E-1
4.947058211E2,-9.645043030E0,4.146377563E-2,7.213499451E-1
4.947158631E2,-9.643695831E0,4.700225830E-2,6.944059753E-1
4.947259051E2,-9.659113770E0,4.775070190E-2,6.954537964E-1
4.947359471E2,-9.655970306E0,4.505630493E-2,6.685098267E-1
4.947459891E2,-9.645791473E0,4.864883423E-2,6.536906433E-1
4.947560311E2,-9.652826843E0,4.355941772E-2,6.149212646E-1
4.947660731E2,-9.652377777E0,3.442840576E-2,6.233038330E-1
4.947761151E2,-9.659562836E0,4.101470947E-2,6.520440674E-1
4.947861571E2,-9.659263458E0,4.505630493E-2,6.830296326E-1
4.947961991E2,-9.658515015E0,5.059478760E-2,6.947053528E-1
4.948062411E2,-9.648635559E0,4.400848389E-2,6.924600220E-1
4.948162831E2,-9.642049255E0,3.981719971E-2,6.667135620E-1
4.948263251E2,-9.647138672E0,4.760101318E-2,6.265969849E-1
4.948363671E2,-9.657766571E0,5.044509888E-2,6.123765564E-1
4.948464091E2,-9.635612640E0,4.191284180E-2,6.409671021E-1
4.948564511E2,-9.643246765E0,4.221221924E-2,7.210505676E-1
4.948664941E2,-9.645492096E0,3.218307495E-2,7.753875732E-1
4.948765361E2,-9.643396454E0,2.814147949E-2,7.822732544E-1
4.948865781E2,-9.651479645E0,3.427871704E-2,7.741900635E-1
4.948966201E2,-9.657317505E0,2.888992310E-2,7.479945374E-1
4.949066621E2,-9.659712524E0,2.035766602E-2,7.177574158E-1
4.949167041E2,-9.663454742E0,4.026626587E-2,6.854246521E-1
4.949267461E2,-9.659263458E0,3.442840576E-2,6.264472961E-1
4.949367881E2,-9.645492096E0,5.433700562E-2,5.578898621E-1
4.949468301E2,-9.643396454E0,4.266128540E-2,5.017565918E-1
4.949568721E2,-9.647887115E0,5.194198608E-2,5.105882263E-1
4.949669141E2,-9.654024353E0,5.463638306E-2,5.517526245E-1
4.949769561E2,-9.658964081E0,4.924758911E-2,6.400689697E-1
4.949869981E2,-9.642198944E0,3.248245239E-2,6.267466736E-1
4.949970401E2,-9.689350891E0,2.694396973E-2,6.822811890E-1
4.950070821E2,-9.641899567E0,5.688171387E-2,7.500901794E-1
4.950171251E2,-9.686656494E0,2.784210205E-2,7.033872986E-1
4.950271671E2,-9.643995209E0,2.649490356E-2,7.198530579E-1
4.950372091E2,-9.655670929E0,3.966751099E-2,6.535409546E-1
4.950472511E2,-9.637708282E0,3.622467041E-2,6.197113037E-1
4.950572931E2,-9.655820618E0,3.188369751E-2,6.092330933E-1
4.950673351E2,-9.652377777E0,3.772155762E-2,6.325845337E-1
4.950773771E2,-9.652078400E0,3.981719971E-2,6.248007202E-1
4.950874191E2,-9.651479645E0,3.233276367E-2,6.249504089E-1
4.950974611E2,-9.654024353E0,2.275268555E-2,6.192622375E-1
4.951075031E2,-9.653126221E0,4.296066284E-2,6.246510315E-1
4.951175451E2,-9.642049255E0,3.173400879E-2,6.439608765E-1
4.951275871E2,-9.645043030E0,2.903961182E-2,6.991960144E-1
4.951376291E2,-9.654174042E0,4.565505981E-2,7.294331360E-1
4.951476711E2,-9.651629333E0,3.697311401E-2,7.153623962E-1
4.951577131E2,-9.661508789E0,3.068618774E-2,7.309300232E-1
