"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.514621712E2,1.029372662E-1,-1.256251149E-2,1.779777706E-1
1.515617362E2,3.647160232E-1,1.292531043E-1,1.525297612E-1
1.516613022E2,5.654602647E-1,3.476867452E-2,-1.558275335E-2
1.517608682E2,-6.198362708E-1,-4.437820315E-1,-4.399112761E-1
1.518604337E2,3.073476255E-4,1.934709102E-1,6.734209508E-2
1.519599997E2,-2.659420967E-1,-1.858676411E-2,-4.481314421E-1
1.520595657E2,-1.945592314E-1,1.497175451E-2,-4.058357179E-1
1.521591307E2,-5.602838844E-2,-4.040722921E-2,-4.569711983E-1
1.522586967E2,-1.092467234E-1,-1.090942696E-1,-3.035282493E-1
1.523582617E2,9.621889889E-2,-1.576457620E-1,-1.336752474E-1
1.524578277E2,5.303920507E-1,1.194983646E-1,-2.662636042E-1
1.525573937E2,4.771737754E-1,2.720710635E-1,9.877049923E-2
1.526569587E2,-4.214099348E-1,-3.041982651E-1,1.445875019E-1
1.527565247E2,6.811565906E-2,-9.647449106E-2,-1.830919683E-1
1.528560897E2,-2.491631806E-1,-1.489086449E-1,6.044832468E-1
1.529556555E2,1.000863239E-1,8.095256239E-2,3.693468869E-1
1.530552205E2,-5.776928365E-2,-3.233991563E-2,4.341367483E-1
1.531547865E2,-2.946757339E-2,-1.958415359E-1,-3.343878547E-3
1.532543525E2,6.830124855E-1,1.910499930E-1,8.049397171E-2
1.533539175E2,8.027049303E-1,1.354860812E-1,3.176850677E-1
1.534534835E2,-9.226468801E-1,-3.882235587E-1,1.149089187E-1
1.535530485E2,1.116891950E-1,1.601021290E-1,-7.266869396E-2
1.536526145E2,-3.596347868E-1,-2.481137030E-2,-4.972443879E-1
1.537521795E2,-1.111120433E-1,-2.163971402E-2,-4.890929163E-1
1.538517455E2,-1.098919734E-1,-8.217924275E-3,-3.266982138E-1
1.539513105E2,-1.763347238E-1,-3.142492771E-1,-1.035448313E-1
1.540508761E2,2.150948048E-1,-1.834101975E-1,-6.582052708E-1
1.541504411E2,1.015907526E0,5.925028324E-1,-4.260297865E-2
1.542500071E2,-8.808395267E-1,-2.016422302E-1,1.887035221E-1
1.543495721E2,4.245444667E-3,1.230650023E-1,1.527659148E-1
1.544491381E2,-1.358838826E-1,1.290877461E-1,5.371822119E-1
1.545487031E2,-9.181919694E-2,-1.434802543E-2,2.704001367E-1
1.546482691E2,5.474725366E-2,1.803169399E-2,3.497582376E-1
1.547478341E2,9.549727291E-2,-2.385841012E-1,8.261697367E-3
1.548474001E2,7.430059314E-1,4.539086521E-1,2.648606896E-1
1.549469651E2,2.326649129E-1,1.381097944E-3,-9.463453293E-2
1.550465311E2,-3.932312429E-1,-1.344119161E-1,3.259553909E-1
1.551460961E2,1.756592467E-2,-1.807029732E-2,-1.957468987E-1
1.552456618E2,-2.565904856E-1,-7.129573822E-2,-2.579098344E-1
1.553452268E2,-2.656169794E-2,-9.939437360E-2,-3.354915679E-1
1.554447928E2,-1.251289546E-1,-1.240372360E-1,-1.838169247E-1
1.555443578E2,3.570194244E-1,2.555129863E-2,-5.767292902E-2
1.556439238E2,7.551151514E-1,3.901950717E-1,-3.335727751E-1
1.557434888E2,-4.183951616E-1,1.292133629E-1,-6.166060641E-2
1.558430548E2,-3.665485680E-1,-4.351973534E-1,2.464145422E-2
1.559426198E2,7.802966237E-2,-1.947713271E-2,5.630307272E-2
1.560421848E2,-1.496618539E-1,6.536375731E-2,6.271521449E-1
1.561417508E2,-6.963782758E-2,-1.367303915E-2,1.756267995E-1
1.562413158E2,1.303112507E-1,1.446411163E-1,5.916926861E-1
1.563408823E2,1.199837998E-1,-2.076470852E-1,2.673443872E-3
1.564404473E2,9.540995955E-1,3.388262987E-1,2.687503994E-1
1.565400133E2,-1.230249643E0,-6.189690828E-1,-5.477917194E-1
1.566395783E2,8.742491901E-2,2.640696764E-1,1.803656518E-1
1.567391433E2,-3.939780593E-1,-3.414315870E-7,-4.840747714E-1
1.568387093E2,-1.153558493E-1,-6.523253769E-2,-3.180533648E-1
1.569382743E2,2.030674182E-2,-6.220066547E-2,-3.304046690E-1
1.570378403E2,-1.224105135E-1,-1.989162713E-1,-1.633326113E-1
1.571374053E2,2.636744082E-1,-3.004150651E-2,-6.404358149E-1
1.572369703E2,9.273252487E-1,5.547747612E-1,-5.545588210E-3
1.573365363E2,-7.527136803E-1,-2.780296504E-1,4.996679127E-1
1.574361013E2,-1.155955810E-2,-6.215070561E-2,1.056697816E-1
1.575356668E2,-8.682722598E-2,1.009282395E-1,6.195771098E-1
1.576352328E2,-1.383105814E-1,6.280882750E-3,2.806156278E-1
1.577347978E2,8.688011020E-2,1.154674292E-1,4.579856694E-1
1.578343638E2,4.889898375E-2,-1.823168844E-1,1.089736447E-1
1.579339288E2,5.585738420E-1,3.008070588E-1,1.078533232E-1
1.580334938E2,8.352994919E-1,1.555891484E-1,-6.446022540E-2
1.581330598E2,-9.675025940E-1,-4.083627462E-1,-1.222642213E-1
1.582326248E2,1.057306975E-1,2.232520282E-1,-9.833330661E-2
1.583321898E2,-4.228194356E-1,-1.166182607E-1,-4.857290983E-1
1.584317558E2,-2.780193090E-2,-5.303484946E-2,-3.646436632E-1
1.585313208E2,-4.196673259E-2,-5.064798146E-2,-2.370851785E-1
1.586308856E2,-1.358680427E-1,-1.167788953E-1,2.409398556E-2
1.587304516E2,5.175058246E-1,2.561923862E-1,-3.860245347E-1
1.588300166E2,5.743547678E-1,4.747039378E-1,-1.108979434E-1
1.589295816E2,-6.850066781E-1,-2.604477406E-1,3.155762851E-1
1.590291476E2,-3.277158365E-2,3.615103895E-3,-6.641893834E-2
1.591287126E2,-2.238112688E-1,1.964423992E-2,5.407050848E-1
1.592282776E2,-4.704345390E-2,7.672500797E-3,1.870856285E-1
1.593278436E2,2.780595794E-2,5.614264682E-2,4.227947593E-1
1.594274086E2,2.788857743E-2,-1.682410091E-1,6.128988042E-2
1.595269736E2,6.397927403E-1,3.290533423E-1,2.062360644E-1
1.596265396E2,1.473379731E-1,-2.441149903E-3,-2.055979073E-1
1.597261046E2,-2.896706462E-1,-1.486313194E-1,3.448338211E-1
1.598256696E2,6.413711701E-3,6.828463636E-3,-2.786819935E-1
1.599252346E2,-3.059058189E-1,-1.019269750E-1,-3.783112466E-1
1.600248006E2,-3.216200694E-2,-4.491050914E-2,-3.707920611E-1
1.601243656E2,-1.161778048E-1,-1.586806625E-1,-1.849944592E-1
1.602239306E2,2.388751954E-1,-3.048348129E-1,-1.159006655E-1
1.603234966E2,8.919207454E-1,4.195463061E-1,-3.265165389E-1
1.604230616E2,-6.333400607E-1,4.596554115E-2,-1.284809560E-1
1.605226266E2,-3.452904522E-1,-4.552163482E-1,3.054811358E-1
1.606221916E2,1.746484935E-1,6.324696541E-2,3.491418362E-1
1.607217576E2,-2.386453450E-1,-1.290867925E-1,5.489875674E-1
1.608213226E2,-4.622622207E-2,-5.038030213E-4,2.481567562E-1
1.609208876E2,-9.454116225E-2,1.998505369E-2,3.817968369E-1
1.610204526E2,2.208030373E-1,-2.855938161E-3,7.927222177E-3
1.611200186E2,9.556865096E-1,2.830368876E-1,3.897408545E-1
1.612195836E2,-6.008353233E-1,-2.631343305E-1,-1.571681947E-1
1.613191486E2,1.110592578E-2,1.065579131E-1,-1.029217392E-1
1.614187136E2,-1.767006367E-1,1.154625192E-1,-4.372759461E-1
1.615182796E2,-1.448945254E-1,-1.983392797E-2,-3.034478426E-1
1.616178446E2,-3.887779266E-2,-8.583517373E-2,-5.003132224E-1
1.617174096E2,-5.579611659E-2,-1.228695363E-1,-2.007288188E-1
1.618169746E2,3.196182251E-1,-1.617595553E-1,-3.683789968E-1
1.619165396E2,8.128358722E-1,3.907121420E-1,-2.921619117E-1
1.620161065E2,-8.315470219E-1,-7.377929240E-2,-1.853232831E-1
1.621156715E2,-2.259076834E-1,-1.730494946E-1,1.156470850E-1
1.622152365E2,1.634934917E-2,8.458790928E-2,3.638480604E-2
1.623148015E2,-2.407683134E-1,-2.167383395E-2,3.813127875E-1
1.624143675E2,-5.362530239E-3,8.908944577E-2,1.055936515E-1
1.625139325E2,9.558508545E-2,1.175203249E-1,4.216338694E-1
1.626134975E2,3.752490878E-2,-2.929191291E-1,-2.263232917E-1
1.627130625E2,9.203408360E-1,3.540512919E-1,2.017154247E-1
1.628126275E2,-5.084484816E-1,-3.899500072E-1,-4.588234425E-1
1.629121935E2,1.289648861E-1,1.250532717E-1,-3.085757233E-2
1.630117585E2,-1.627584696E-1,-1.933877543E-2,-6.933864355E-1
1.631113221E2,-2.603029013E-1,-1.078763977E-1,-5.712242126E-1
1.632108871E2,-5.178836361E-2,-3.859136254E-2,-5.357992053E-1
1.633104521E2,-1.226039231E-1,-5.008674413E-2,-4.299094081E-1
1.634100171E2,1.073038727E-1,-8.320746571E-2,-5.065231919E-1
1.635095831E2,4.303793013E-1,1.600880772E-1,-6.761454940E-1
1.636091481E2,4.996431172E-1,3.293882608E-1,-2.231558710E-1
1.637087131E2,-6.204173565E-1,-2.791224122E-1,3.622863442E-2
1.638082781E2,-1.501048915E-3,-4.141631350E-2,-6.113376617E-1
1.639078431E2,-2.735153139E-1,-1.631373167E-2,8.303213120E-2
1.640074081E2,-8.318208158E-2,3.948984668E-4,-1.171544492E-1
1.641069741E2,3.385006636E-2,-1.539978851E-2,-1.616423950E-2
1.642065391E2,-4.936336353E-2,-1.351210773E-1,-1.515402198E-1
1.643061045E2,6.471731067E-1,2.613025904E-1,-2.866866887E-1
1.644056695E2,4.658458233E-1,1.522177458E-1,-5.417830348E-1
1.645052345E2,-5.898796320E-1,-3.202587068E-1,-3.119903505E-1
1.646047995E2,5.433266610E-2,-7.677955925E-2,-8.155190945E-1
1.647043655E2,-3.344435096E-1,-1.647102237E-1,-9.090976119E-1
1.648039305E2,-4.105618224E-2,-1.761480272E-1,-9.336552024E-1
1.649034955E2,-1.053802669E-1,-2.251933068E-1,-7.755788565E-1
1.650030605E2,5.181755871E-3,-2.270350158E-1,-4.497158527E-1
1.651026255E2,2.996951938E-1,5.724959541E-3,-8.311643600E-1
1.652021905E2,6.602955461E-1,4.149094224E-1,-4.578700662E-1
1.653017555E2,-5.595148206E-1,-3.388207853E-1,-2.940752804E-1
1.654013198E2,1.653357968E-2,-5.986958370E-2,-4.577238858E-1
1.655008858E2,-2.422084212E-1,5.915812217E-3,3.678087145E-2
1.656004508E2,-1.057794616E-1,6.406947225E-2,-2.659407854E-1
1.657000158E2,-3.377431631E-2,1.066238657E-1,1.644478589E-1
1.657995808E2,-8.891841024E-2,-1.073881984E-1,5.058731139E-2
1.658991458E2,5.856124759E-1,3.345063329E-1,4.195599258E-2
1.659987108E2,3.705193996E-1,-1.091440953E-2,-2.819374800E-1
1.660982758E2,-2.590958476E-1,-1.623992622E-1,-6.193854660E-2
1.661978408E2,-1.422063708E-1,-2.324209958E-1,-7.541703582E-1
1.662974068E2,-1.892949045E-1,-9.820654988E-2,-7.010567188E-1
1.663969718E2,-1.363946050E-1,-2.354035676E-1,-6.935014129E-1
1.664965368E2,-4.513522983E-2,-9.152899683E-2,-4.861878455E-1
1.665961017E2,1.166523397E-1,-1.300138086E-1,-4.579820633E-1
1.666956667E2,6.418672800E-1,2.820565999E-1,-5.572907329E-1
1.667952318E2,-7.013804913E-1,-6.897050142E-2,-4.516800642E-1
1.668947968E2,-1.880975664E-1,-1.932322830E-1,-2.468482107E-1
1.669943617E2,3.694329411E-3,5.891434848E-2,-2.411328554E-1
1.670939267E2,-1.442946792E-1,-5.347527564E-3,1.719736755E-1
1.671934917E2,-2.331937850E-2,5.690756813E-2,-1.094823480E-1
1.672930577E2,3.364362195E-2,1.659443378E-1,1.756328642E-1
1.673926228E2,-7.820812613E-2,-1.628347337E-1,-2.900757194E-1
1.674921878E2,6.078807116E-1,3.527297676E-1,-2.313827723E-1
1.675917527E2,-2.053490430E-1,-2.056895196E-1,-9.214747548E-1
1.676913181E2,-1.419709437E-2,1.413912140E-2,-2.053401470E-1
1.677908831E2,-2.297150195E-1,-1.106084734E-1,-1.025115013E0
1.678904481E2,-2.795033157E-1,-1.597783417E-1,-1.027769327E0
1.679900131E2,-7.262104750E-2,-1.030020639E-1,-9.106172919E-1
1.680895781E2,-1.059303731E-1,-1.453468055E-1,-7.027481794E-1
1.681891431E2,1.853409111E-1,-1.043853089E-1,-6.644660234E-1
1.682887081E2,7.675643563E-1,2.499426901E-1,-8.987216353E-1
1.683882741E2,-8.742771745E-1,-1.894407570E-1,-1.034096241E0
1.684878391E2,-2.500339150E-1,-2.704870105E-1,-3.728487194E-1
1.685874041E2,-7.503645122E-2,6.278456748E-2,-4.719013572E-1
1.686869691E2,-1.893782467E-1,-1.288488954E-1,-2.644501925E-1
1.687865338E2,2.251714468E-2,2.317314222E-2,-2.625523806E-1
1.688860988E2,-1.703470796E-1,-3.023553267E-2,1.785203964E-1
1.689856638E2,5.390503407E-1,2.377083749E-1,-3.269477189E-2
1.690852288E2,9.892152548E-1,2.011088729E-1,-9.597145766E-2
1.691847938E2,-7.841952443E-1,-5.516781807E-1,-5.254557133E-1
1.692843588E2,-1.084518246E-2,-8.880819380E-2,-6.195424199E-1
1.693839238E2,-3.583540618E-1,-1.840307117E-1,-1.136175394E0
1.694834888E2,-1.393909752E-1,-1.680794954E-1,-8.640159369E-1
1.695830538E2,-9.298467636E-2,-1.944347471E-1,-6.799196601E-1
1.696826188E2,-6.530717015E-2,-9.888665378E-2,-3.462953866E-1
1.697821838E2,2.956209481E-1,-2.016997635E-1,-4.610958695E-1
1.698817488E2,6.299105287E-1,2.615244687E-1,-2.416158170E-1
1.699813139E2,-9.376323223E-2,2.048564404E-1,-1.791807711E-1
1.700808789E2,-3.624358773E-1,-4.055516720E-1,-8.849681169E-2
1.701804439E2,7.800059766E-2,-4.396464676E-2,-3.623574078E-1
1.702800089E2,-2.580880821E-1,-3.041087836E-2,3.729900122E-1
1.703795749E2,-1.330370605E-1,5.637500808E-2,-3.045071382E-3
1.704791399E2,4.135574400E-2,1.058081910E-1,3.658893704E-1
1.705787049E2,1.318086386E-1,-7.442252338E-2,3.478757665E-2
1.706782699E2,5.313146710E-1,2.058479041E-1,6.550663710E-2
1.707778349E2,-1.502799243E-1,-2.187933475E-1,-2.544655502E-1
1.708773999E2,-1.192999557E-1,1.255958080E-1,2.720715702E-1
1.709769649E2,-2.128821313E-1,-1.438457370E-1,-3.000364304E-1
1.710765300E2,-1.543730646E-1,-3.374483809E-2,-2.804658413E-1
1.711760950E2,-9.448662400E-3,-1.336433440E-1,-3.200925291E-1
1.712756600E2,3.008261323E-2,-5.864958465E-2,-2.041108012E-1
1.713752250E2,2.738999128E-1,-6.041550264E-2,-4.985613748E-2
1.714747900E2,7.706764340E-1,4.016799629E-1,-2.458381504E-1
1.715743550E2,-5.010434389E-1,9.622474015E-2,1.202577166E-2
1.716739200E2,-2.632687092E-1,-1.476788223E-1,1.032064185E-1
1.717734850E2,1.064725220E-2,1.397288591E-1,2.859733999E-1
1.718730500E2,-1.873435676E-1,2.931087464E-2,5.720164776E-1
1.719726150E2,-3.692336008E-2,1.050548349E-2,1.958231181E-1
1.720721800E2,3.114994615E-2,7.199061662E-2,4.367502034E-1
1.721717450E2,8.947676420E-2,-1.007642969E-1,2.460913546E-2
1.722713099E2,6.965047717E-1,2.860499918E-1,2.445678115E-1
1.723708749E2,-7.497116327E-1,-4.655434191E-1,-4.233294427E-1
1.724704399E2,9.267746657E-2,2.742944658E-1,1.887551844E-1
1.725700049E2,-2.762675881E-1,4.112355236E-4,-3.197812140E-1
1.726695699E2,-5.569689348E-2,-4.801582545E-2,-1.489603519E-1
1.727691349E2,-4.411575943E-2,-1.686935574E-1,-2.987285554E-1
1.728686999E2,-1.426658593E-2,-1.916874647E-1,-4.858191311E-2
1.729682649E2,4.269973338E-1,-1.052348018E-1,-3.860860765E-1
1.730678299E2,6.922752261E-1,4.376486242E-1,-9.606193006E-2
1.731673949E2,-6.291576028E-1,-2.503631078E-2,5.324070901E-2
1.732669599E2,-7.235691696E-2,2.175884508E-2,9.607689828E-2
1.733665240E2,-9.543842077E-2,1.140453890E-1,2.849893868E-1
1.734660890E2,-1.581920385E-1,-7.815600839E-4,2.750759423E-1
1.735656540E2,-9.589126334E-3,3.065955453E-2,1.173081398E-1
1.736652190E2,-4.353477061E-2,-2.109419741E-2,1.353499442E-1
1.737647840E2,3.288735449E-1,1.044466794E-1,-8.856488764E-2
1.738643490E2,7.365376353E-1,2.824925482E-1,1.098166555E-1
1.739639140E2,-7.600468993E-1,-4.433755875E-1,-2.946113944E-1
1.740634790E2,2.482654527E-3,2.236753404E-1,1.561572403E-1
1.741630440E2,-2.627014518E-1,2.625862509E-2,-2.640701234E-1
1.742626090E2,-6.643381715E-2,-1.388698723E-2,-6.820130348E-2
1.743621740E2,-1.451173723E-1,-1.739033014E-1,-2.399760485E-1
1.744617406E2,5.041005462E-2,-3.083668835E-2,1.127183586E-1
1.745613056E2,4.165704548E-1,-1.252087764E-2,-6.540942937E-2
1.746608706E2,5.824151039E-1,3.252248764E-1,-9.190864116E-2
1.747604356E2,-3.830623627E-1,-8.241624385E-2,2.276988328E-2
1.748600006E2,-5.734475330E-2,7.582821697E-2,-9.435770661E-2
1.749595656E2,-2.325434238E-1,4.608660191E-2,1.786969006E-1
1.750591306E2,-2.717610896E-1,-3.665915504E-2,2.909946144E-1
1.751586946E2,-8.516916633E-2,6.035280973E-2,1.853653193E-1
1.752582596E2,-7.924993336E-2,1.146835685E-1,4.210145473E-1
1.753578246E2,8.338904940E-3,-7.730503380E-2,1.025143489E-1
1.754573896E2,4.055280685E-1,2.025221735E-1,1.959054172E-1
1.755569546E2,2.136843950E-1,2.603572560E-3,-8.174400777E-2
1.756565186E2,-3.307169676E-1,-1.417027563E-1,2.874219120E-1
1.757560836E2,9.629897773E-2,7.032207400E-2,1.762020960E-2
1.758556486E2,-3.856431544E-1,-1.990726590E-1,-3.053245544E-1
1.759552136E2,-5.891923793E-4,-3.455120698E-2,-1.773821265E-1
1.760547786E2,-1.078964695E-1,-9.953838587E-2,-2.861830592E-1
1.761543436E2,-1.287530363E-2,-1.682173759E-1,-6.147564948E-2
1.762539086E2,2.933685184E-1,-1.060101017E-1,-4.823756218E-1
1.763534726E2,7.391369939E-1,3.541853130E-1,-1.544232666E-1
1.764530376E2,-8.019247651E-1,-1.268701404E-1,5.965691805E-2
1.765526026E2,-8.298324049E-2,7.892303169E-2,-1.854087412E-1
1.766521676E2,-2.244039029E-1,1.359235216E-2,1.310326904E-1
1.767517320E2,-1.056829244E-1,1.540739089E-2,2.303022146E-1
1.768512970E2,1.094138063E-2,1.610422321E-2,1.216028631E-1
1.769508620E2,-1.785423979E-2,-4.149384052E-2,2.495514601E-1
1.770504270E2,3.259347677E-1,-8.779191971E-2,5.651200563E-2
1.771499920E2,8.058603406E-1,2.301463336E-1,1.976742893E-1
1.772495570E2,-1.006291270E0,-6.213105321E-1,-5.388793945E-1
1.773491210E2,1.857348830E-1,4.274591208E-1,2.027272582E-1
1.774486860E2,-3.134209514E-1,3.160617128E-2,-5.691989660E-1
1.775482510E2,-1.074907929E-1,-5.675657466E-2,-3.148554862E-1
1.776478160E2,-9.129686654E-2,-1.127457693E-1,-4.441312850E-1
1.777473810E2,-8.498837799E-2,-1.057878137E-1,-1.550087929E-1
1.778469459E2,1.607668400E-1,-1.489026845E-1,-8.436575532E-2
1.779465109E2,3.381098509E-1,-5.891525000E-2,-3.796146512E-1
1.780460759E2,7.043029666E-1,3.090786338E-1,1.685717255E-1
1.781456399E2,-6.322486401E-1,-9.167667478E-2,5.356194973E-1
1.782452049E2,-5.437743384E-3,-1.942322105E-1,1.552421227E-2
1.783447699E2,-1.129761487E-1,1.181313023E-2,6.016845107E-1
1.784443349E2,-1.273260564E-1,2.248103730E-2,3.978588283E-1
1.785438999E2,-4.505306482E-2,6.398921460E-2,4.365366697E-1
1.786434649E2,-1.309710145E-1,-8.018609881E-2,1.871669590E-1
1.787430299E2,1.039972901E-1,-5.207518116E-2,8.285134286E-2
1.788425939E2,7.213280797E-1,2.382785827E-1,1.597787142E-1
1.789421589E2,-5.701193213E-1,-4.227242172E-1,-5.194424391E-1
1.790417243E2,1.014697179E-1,2.302809209E-1,2.892664671E-1
1.791412893E2,-3.104329407E-1,-5.694216117E-2,-4.287057221E-1
1.792408543E2,-1.655637473E-1,-2.210798487E-2,-2.136454284E-1
1.793404193E2,1.031712629E-3,-8.544223011E-2,-2.342663258E-1
1.794399843E2,2.253802493E-3,-9.667512774E-2,-1.889867634E-1
1.795395483E2,2.810571492E-1,-1.142377332E-1,-3.076950908E-1
1.796391133E2,6.752083898E-1,3.789687753E-1,-1.842722893E-1
1.797386783E2,-5.566221476E-1,2.753313072E-2,-9.193148464E-2
1.798382433E2,-2.763540745E-1,-2.852765620E-1,-1.158219352E-1
1.799378083E2,3.340411186E-2,2.751848288E-2,3.014382720E-2
1.800373733E2,-2.502820790E-1,-5.649259314E-2,4.669168591E-1
1.801369371E2,-3.726068884E-2,6.168190017E-2,3.493647277E-1
1.802365021E2,-9.112216532E-3,8.187372983E-2,5.772051215E-1
1.803360671E2,1.796241850E-2,-1.946906000E-2,-8.222294599E-2
1.804356321E2,5.261939764E-1,2.319840640E-1,1.528426111E-1
1.805351971E2,-1.473465413E-1,-7.539621741E-2,-2.906250358E-1
1.806347621E2,-1.741435975E-1,6.372786313E-2,2.381874621E-1
1.807343261E2,-2.028893828E-1,-9.095063806E-2,-3.423000276E-1
1.808338911E2,-1.708066911E-1,2.144410275E-2,-1.937187165E-1
1.809334561E2,7.029197179E-3,-7.680441439E-2,-2.647698820E-1
1.810330211E2,2.012049221E-2,-7.371016592E-2,-2.239932865E-1
1.811325861E2,7.512146235E-2,8.832595311E-3,-2.989468575E-1
1.812321501E2,7.440467477E-1,4.503281713E-1,-1.768953204E-1
1.813317156E2,-3.607429266E-1,1.135426611E-1,-3.372742534E-1
1.814312806E2,-4.216234684E-1,-3.898957372E-1,-5.772435293E-2
1.815308456E2,1.625260562E-1,8.222373575E-2,-3.572132438E-3
1.816304106E2,-2.772058249E-1,-3.537706286E-2,4.893588126E-1
1.817299746E2,-1.153497919E-1,4.243229982E-3,4.796718806E-2
1.818295396E2,9.372422099E-2,1.954798251E-1,5.162627697E-1
1.819291046E2,1.449903697E-1,-1.182587892E-1,1.000628024E-1
1.820286696E2,7.438731194E-1,2.880816758E-1,3.528681695E-1
1.821282346E2,-5.582505465E-1,-4.272895455E-1,-3.413435519E-1
1.822277986E2,-1.884657517E-2,2.120374590E-1,2.342479676E-1
1.823273636E2,-9.802402556E-2,-6.000069901E-2,-2.875145078E-1
1.824269287E2,-2.527974546E-1,-4.998000339E-2,-2.281676382E-1
1.825264937E2,-9.783529676E-3,-2.702328563E-2,-3.178904355E-1
1.826260587E2,-1.616416723E-1,-7.144592702E-2,-1.530901492E-1
1.827256227E2,-1.260119528E-1,-1.882018745E-1,-8.700944483E-3
1.828251877E2,4.028332233E-1,7.092336565E-2,-3.627755344E-1
1.829247527E2,7.303609848E-1,4.192179739E-1,-1.321121752E-1
1.830243177E2,-6.591091752E-1,-2.159709185E-1,3.980484307E-1
1.831238827E2,-2.210639790E-2,-1.078350991E-1,5.868134648E-2
1.832234467E2,-1.186021715E-1,7.479718328E-2,5.912097096E-1
1.833230117E2,-1.706711501E-1,5.799544975E-3,4.324318469E-1
1.834225767E2,-5.259236693E-2,9.486282617E-2,4.225607812E-1
1.835221410E2,-1.092797592E-1,-4.327264428E-2,2.757488191E-1
1.836217050E2,3.038815558E-1,3.541358188E-2,1.314137429E-1
1.837212700E2,8.562049866E-1,2.845264077E-1,2.896880507E-1
1.838208350E2,-7.562054396E-1,-5.044350028E-1,-2.745074332E-1
1.839204000E2,5.325869843E-2,9.038392454E-2,2.110893130E-1
1.840199650E2,-2.385988086E-1,-2.795176022E-2,-1.712961048E-1
1.841195290E2,-1.794944257E-1,-6.667177379E-2,-1.396494508E-1
1.842190940E2,3.929935396E-2,-3.166592494E-2,-2.910483778E-1
1.843186590E2,-4.135517031E-2,2.937046811E-2,-2.199579626E-1
1.844182240E2,4.711139947E-2,-4.741203412E-2,-1.727023572E-1
1.845177880E2,1.458426863E-1,-1.246136799E-1,-5.771774650E-1
1.846173530E2,6.299794912E-1,2.208086550E-1,-2.940444946E-1
1.847169183E2,-6.451429725E-1,-2.695622742E-1,-8.972358704E-2
1.848164833E2,-2.558932640E-2,-2.828766964E-2,2.565009296E-1
1.849160483E2,-5.026299972E-3,3.816695139E-2,4.439156353E-1
1.850156123E2,-2.524279654E-1,-6.836555153E-2,5.781195164E-1
1.851151773E2,-7.861692458E-3,1.658636481E-1,5.528865457E-1
1.852147423E2,-8.183787763E-2,2.015883029E-1,5.705689192E-1
1.853143073E2,-4.036264494E-2,-3.643992171E-2,1.626884490E-1
1.854138713E2,3.186607659E-1,9.960837662E-2,8.649794012E-2
1.855134363E2,4.579850137E-1,-2.898963168E-2,-1.038522422E-1
1.856130013E2,-6.605927348E-1,-4.487808347E-1,-5.181212425E-1
1.857125663E2,2.388304919E-1,3.175558150E-1,-1.998058520E-2
1.858121299E2,-2.624745369E-1,1.083464921E-2,-6.310078502E-1
1.859116949E2,-1.196627915E-1,2.036352642E-2,-4.846683443E-1
1.860112599E2,7.129733451E-3,1.903368533E-2,-4.138717055E-1
1.861108249E2,-9.295760095E-2,-1.073246673E-1,-4.340110719E-1
1.862103889E2,1.092576422E-2,-1.669391543E-1,-4.178905785E-1
1.863099539E2,1.652340293E-1,-4.235442728E-2,-5.535559654E-1
1.864095189E2,4.324088991E-1,1.614445746E-1,-1.066800430E-1
1.865090839E2,-4.787005484E-1,-1.300167013E-2,3.978506476E-2
1.866086479E2,-3.968030214E-2,-1.457759738E-1,-5.307137221E-2
1.867082129E2,1.411294639E-1,1.117103845E-1,2.257243544E-1
1.868077779E2,-3.875497878E-1,-9.255234897E-2,5.163262486E-1
1.869073429E2,-6.031333655E-2,1.559527069E-1,2.861961126E-1
1.870069073E2,-7.006796449E-2,8.310611546E-2,5.429473519E-1
1.871064723E2,2.798087709E-2,-1.046293899E-1,3.116818070E-1
1.872060372E2,4.655268788E-1,2.079146951E-1,2.877014875E-1
1.873056012E2,6.825680137E-1,8.305089921E-2,1.925119758E-1
1.874051662E2,-6.696060300E-1,-3.000538349E-1,-1.991122961E-1
1.875047312E2,1.789063513E-1,4.023504555E-1,6.831005216E-2
1.876042963E2,-3.379206955E-1,-3.419365734E-2,-4.714503884E-1
1.877038603E2,-1.471217424E-1,5.697082728E-3,-2.905285954E-1
1.878034252E2,-7.631398737E-2,-2.309855074E-2,-3.530273736E-1
1.879029902E2,-9.517689049E-2,-1.334070414E-1,-3.632500470E-1
1.880025552E2,8.374852687E-2,-2.441964298E-1,-3.241629601E-1
1.881021194E2,2.852192521E-1,-1.425775588E-1,-4.838983715E-1
1.882016844E2,6.841737032E-1,3.074035943E-1,1.561332941E-1
1.883012494E2,-7.227209210E-1,-1.450295299E-1,2.143643647E-1
1.884008134E2,-6.031265110E-2,-8.856437355E-2,1.796157658E-1
1.885003784E2,-9.933484346E-2,4.664479569E-2,2.887180746E-1
1.885999434E2,-2.976650000E-1,-1.100128144E-1,5.240830183E-1
1.886995084E2,2.615831792E-2,1.381474137E-1,3.224227428E-1
1.887990724E2,-4.503797740E-2,5.680909008E-2,4.036702812E-1
1.888986374E2,5.428133905E-2,-7.533606142E-2,1.751966923E-1
1.889982024E2,5.637631416E-1,2.309761643E-1,2.456413954E-1
1.890977664E2,4.653227627E-1,1.818283498E-1,-1.591800153E-1
1.891973310E2,-8.861417770E-1,-2.802047729E-1,-8.767941594E-2
