"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.690951553E2,4.917449951E-1,4.137234116E1,-2.546066284E0
6.691051983E2,3.417205811E-1,4.123862839E1,-2.736190796E0
6.691152413E2,2.669525146E-1,4.132101822E1,-2.724929810E0
6.691252843E2,1.222991943E-1,4.125582504E1,-2.805267334E0
6.691353273E2,2.700042725E-1,4.137461472E1,-2.638565063E0
6.691453703E2,2.747955322E-1,4.134405899E1,-2.410568237E0
6.691554133E2,9.750366211E-2,4.131783676E1,-2.597167969E0
6.691654563E2,1.625518799E-1,4.131261063E1,-2.409561157E0
6.691754993E2,2.004547119E-1,4.129864120E1,-2.662902832E0
6.691855423E2,4.267272949E-1,4.124939346E1,-2.459304810E0
6.691955853E2,5.391540527E-1,4.141942215E1,-2.646850586E0
6.692056283E2,4.105987549E-1,4.152157211E1,-2.903839111E0
6.692156713E2,3.813934326E-1,4.144054031E1,-2.692535400E0
6.692257143E2,3.386535645E-1,4.139563370E1,-2.828704834E0
6.692357573E2,3.683624268E-1,4.137469864E1,-2.607620239E0
6.692458003E2,3.065490723E-1,4.131016159E1,-2.657608032E0
6.692558433E2,2.169952393E-1,4.138003922E1,-2.821136475E0
6.692658863E2,2.425537109E-1,4.133462906E1,-2.621597290E0
6.692759293E2,3.321228027E-1,4.151388931E1,-2.823211670E0
6.692859723E2,3.547363281E-1,4.145213699E1,-2.711059570E0
6.692960153E2,3.515014648E-1,4.152450180E1,-2.703674316E0
6.693060583E2,2.617645264E-1,4.156693649E1,-2.857025146E0
6.693161013E2,3.197326660E-1,4.164580154E1,-2.877578735E0
6.693261443E2,1.974334717E-1,4.159499741E1,-2.969451904E0
6.693361873E2,2.413940430E-1,4.150892258E1,-2.740798950E0
6.693462303E2,2.920837402E-1,4.153533554E1,-2.692993164E0
6.693562733E2,2.303009033E-1,4.141858292E1,-2.745330811E0
6.693663163E2,3.022003174E-1,4.150894547E1,-2.695953369E0
6.693763593E2,2.019653320E-1,4.157832718E1,-2.721298218E0
6.693864023E2,2.775878906E-1,4.149908829E1,-2.593368530E0
6.693964453E2,3.913269043E-1,4.155889511E1,-2.587020874E0
6.694064883E2,2.280273438E-1,4.146496964E1,-2.756591797E0
6.694165313E2,3.049468994E-1,4.143463516E1,-2.754776001E0
6.694265743E2,3.398437500E-1,4.141876602E1,-2.743774414E0
6.694366173E2,4.432983398E-1,4.148482132E1,-2.654251099E0
6.694466603E2,2.646484375E-1,4.134495163E1,-2.699615479E0
6.694567033E2,2.036895752E-1,4.151207352E1,-2.851226807E0
6.694667463E2,4.192352295E-1,4.133789444E1,-2.836120605E0
6.694767893E2,2.641601562E-1,4.136776352E1,-2.777008057E0
6.694868323E2,2.896270752E-1,4.122385025E1,-2.816604614E0
6.694968753E2,2.556457520E-1,4.121140671E1,-2.803085327E0
6.695069183E2,2.077789307E-1,4.131888199E1,-2.896804810E0
6.695169613E2,1.150970459E-1,4.132237625E1,-2.635360718E0
6.695270043E2,1.398925781E-1,4.133739853E1,-2.768615723E0
6.695370473E2,2.173919678E-1,4.133309555E1,-2.770706177E0
6.695470903E2,1.843261719E-1,4.127096939E1,-2.693206787E0
6.695571333E2,1.398162842E-1,4.120100784E1,-2.699523926E0
6.695671773E2,1.911621094E-1,4.117961502E1,-2.737792969E0
6.695772203E2,1.204833984E-1,4.115699387E1,-2.849227905E0
6.695872633E2,1.665191650E-1,4.118145370E1,-2.604705811E0
6.695973053E2,1.755218506E-1,4.115579605E1,-2.386657715E0
6.696073493E2,2.403717041E-1,4.127205276E1,-2.561721802E0
6.696173923E2,4.243316650E-1,4.129870224E1,-2.716827393E0
6.696274353E2,2.592773438E-1,4.118368912E1,-2.716033936E0
6.696374783E2,3.022918701E-1,4.141582870E1,-2.657989502E0
6.696475213E2,3.771362305E-1,4.122185898E1,-2.713409424E0
6.696575643E2,1.360321045E-1,4.117600632E1,-2.816589355E0
6.696676073E2,1.791229248E-1,4.107630539E1,-2.764831543E0
6.696776503E2,2.219848633E-1,4.125233078E1,-2.725677490E0
6.696876933E2,2.760467529E-1,4.128865433E1,-2.715637207E0
6.696977363E2,1.544494629E-1,4.115589523E1,-2.573455811E0
6.697077795E2,2.563018799E-1,4.139716721E1,-2.680633545E0
6.697178225E2,1.906585693E-1,4.140774155E1,-2.966583252E0
6.697278655E2,1.791687012E-1,4.139137650E1,-2.937301636E0
6.697379085E2,2.753906250E-1,4.132835770E1,-2.767257690E0
6.697479515E2,1.167755127E-1,4.130113602E1,-2.885101318E0
6.697579945E2,2.673950195E-1,4.113589859E1,-2.590560913E0
6.697680375E2,1.414031982E-1,4.122869492E1,-2.721862793E0
6.697780805E2,2.574462891E-1,4.106893539E1,-2.565261841E0
6.697881235E2,1.977844238E-1,4.112574387E1,-2.814270020E0
6.697981665E2,2.731018066E-1,4.133605576E1,-2.932098389E0
6.698082095E2,2.782592773E-1,4.104759598E1,-2.727264404E0
6.698182525E2,1.963500977E-1,4.114483261E1,-2.604309082E0
6.698282955E2,3.086090088E-1,4.133859634E1,-2.656906128E0
6.698383385E2,2.129974365E-1,4.129043198E1,-2.819900513E0
6.698483815E2,3.513946533E-1,4.130189896E1,-2.700286865E0
6.698584245E2,3.449707031E-1,4.127544785E1,-2.877990723E0
6.698684675E2,1.186981201E-1,4.125737381E1,-2.838592529E0
6.698785105E2,9.349060059E-2,4.131723404E1,-2.638442993E0
6.698885535E2,2.578125000E-1,4.124048233E1,-2.986145020E0
6.698985965E2,2.572174072E-1,4.122780991E1,-2.781188965E0
6.699086395E2,1.983184814E-1,4.134117508E1,-2.644973755E0
6.699186825E2,3.152770996E-1,4.139148331E1,-2.867950439E0
6.699287255E2,2.127227783E-1,4.113379288E1,-2.717132568E0
6.699387685E2,1.792907715E-1,4.118697739E1,-2.767974854E0
6.699488115E2,2.130432129E-1,4.128016281E1,-2.886398315E0
6.699588545E2,4.355010986E-1,4.125255203E1,-2.772491455E0
6.699688975E2,4.402618408E-1,4.128283310E1,-2.645538330E0
6.699789405E2,5.850982666E-1,4.134936905E1,-2.608459473E0
6.699889835E2,4.280242920E-1,4.144371414E1,-2.670074463E0
6.699990265E2,4.063568115E-1,4.154265976E1,-2.612075806E0
6.700090695E2,4.225158691E-1,4.139545059E1,-2.458023071E0
6.700191125E2,3.772430420E-1,4.146343613E1,-2.428359985E0
6.700291555E2,3.821258545E-1,4.133401871E1,-2.559951782E0
6.700391985E2,3.724822998E-1,4.138824081E1,-2.733489990E0
6.700492415E2,4.698028564E-1,4.136722946E1,-2.528839111E0
6.700592845E2,3.496551514E-1,4.138024521E1,-2.474594116E0
6.700693275E2,3.009338379E-1,4.144405746E1,-2.543685913E0
6.700793705E2,3.731079102E-1,4.152695847E1,-2.584045410E0
6.700894135E2,3.206176758E-1,4.153895187E1,-2.656478882E0
6.700994565E2,2.689819336E-1,4.139767075E1,-2.547729492E0
6.701094995E2,3.161315918E-1,4.126919174E1,-2.466583252E0
6.701195425E2,4.065093994E-1,4.138129044E1,-2.601898193E0
6.701295865E2,4.018859863E-1,4.143374252E1,-2.463165283E0
6.701396285E2,3.540954590E-1,4.129369736E1,-2.561920166E0
6.701496725E2,3.917083740E-1,4.137514877E1,-2.500885010E0
6.701597155E2,4.707336426E-1,4.141210556E1,-2.577972412E0
6.701697585E2,3.461761475E-1,4.137836838E1,-2.516784668E0
6.701798015E2,4.023895264E-1,4.137181473E1,-2.494689941E0
6.701898445E2,2.455444336E-1,4.140156937E1,-2.566314697E0
6.701998875E2,3.504943848E-1,4.137364578E1,-2.373687744E0
6.702099305E2,4.283752441E-1,4.142189407E1,-2.261459351E0
6.702199735E2,3.566741943E-1,4.127373123E1,-2.372161865E0
6.702300165E2,2.913818359E-1,4.130859756E1,-2.366760254E0
6.702400595E2,2.212524414E-1,4.140184402E1,-2.878128052E0
6.702501025E2,2.222137451E-1,4.147674179E1,-2.894256592E0
6.702601455E2,3.253326416E-1,4.133929062E1,-2.634185791E0
6.702701885E2,3.797607422E-1,4.133268356E1,-2.937286377E0
6.702802315E2,3.251190186E-1,4.125619125E1,-2.833084106E0
6.702902745E2,3.098297119E-1,4.127956009E1,-2.912765503E0
6.703003175E2,4.177398682E-1,4.144077682E1,-2.851409912E0
6.703103605E2,4.654388428E-1,4.149503708E1,-2.765136719E0
6.703204035E2,3.969116211E-1,4.151529312E1,-2.675903320E0
6.703304465E2,4.982299805E-1,4.153538895E1,-2.556854248E0
6.703404895E2,5.029602051E-1,4.140652847E1,-2.551422119E0
6.703505325E2,4.581756592E-1,4.138129044E1,-2.751113892E0
6.703605755E2,4.025573730E-1,4.143663406E1,-2.607040405E0
6.703706185E2,2.842559814E-1,4.148515701E1,-2.639511108E0
6.703806615E2,4.272918701E-1,4.162496567E1,-2.535629272E0
6.703907045E2,3.774261475E-1,4.151303482E1,-2.510330200E0
6.704007475E2,3.602294922E-1,4.148121262E1,-2.572586060E0
6.704107905E2,5.080108643E-1,4.146753311E1,-2.550781250E0
6.704208335E2,4.257965088E-1,4.147145462E1,-2.674072266E0
6.704308765E2,5.024871826E-1,4.151765060E1,-2.648391724E0
6.704409195E2,3.557434082E-1,4.146447372E1,-2.635787964E0
6.704509625E2,5.142822266E-1,4.152207565E1,-2.297180176E0
6.704610055E2,6.537933350E-1,4.165365982E1,-2.257049561E0
6.704710485E2,5.349578857E-1,4.164252853E1,-2.592208862E0
6.704810915E2,5.803070068E-1,4.158439255E1,-2.546585083E0
6.704911345E2,5.073394775E-1,4.162131882E1,-2.698104858E0
6.705011775E2,5.072784424E-1,4.143095016E1,-2.722518921E0
6.705112205E2,5.110626221E-1,4.141257095E1,-2.626678467E0
6.705212635E2,4.796295166E-1,4.160922623E1,-2.583923340E0
6.705313065E2,4.557495117E-1,4.144912338E1,-2.449279785E0
6.705413495E2,3.678131104E-1,4.145286179E1,-2.648010254E0
6.705513925E2,4.283447266E-1,4.148929214E1,-2.518463135E0
6.705614355E2,4.917297363E-1,4.152058792E1,-2.505126953E0
6.705714785E2,4.290008545E-1,4.146133804E1,-2.587966919E0
6.705815215E2,5.178527832E-1,4.148564529E1,-2.433822632E0
6.705915645E2,3.776092529E-1,4.130335617E1,-2.675552368E0
6.706016075E2,5.733489990E-1,4.138314438E1,-2.459381104E0
6.706116505E2,4.741821289E-1,4.132901382E1,-2.589447021E0
6.706216935E2,4.202117920E-1,4.139068985E1,-2.598434448E0
6.706317365E2,4.863281250E-1,4.146593094E1,-2.731933594E0
6.706417795E2,3.684082031E-1,4.149683762E1,-2.810684204E0
6.706518225E2,4.894409180E-1,4.152931595E1,-2.610458374E0
6.706618665E2,5.153808594E-1,4.154884720E1,-2.650833130E0
6.706719095E2,3.838958740E-1,4.143641281E1,-2.736801147E0
6.706819525E2,6.325988770E-1,4.160622025E1,-2.617309570E0
6.706919955E2,4.869842529E-1,4.152731705E1,-2.731842041E0
6.707020385E2,5.426483154E-1,4.160506821E1,-2.615142822E0
6.707120822E2,4.445648193E-1,4.151021194E1,-2.394851685E0
6.707221252E2,1.855468750E-1,4.138490677E1,-2.388732910E0
6.707321682E2,3.904113770E-1,4.137904739E1,-2.392425537E0
6.707422112E2,4.155578613E-1,4.131840134E1,-2.875732422E0
6.707522542E2,3.626098633E-1,4.143342972E1,-2.740722656E0
