"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.461023537E1,1.847510681E2,-5.245141602E1,-4.632821655E1
9.470980037E1,1.841257935E2,-5.243818665E1,-4.599157715E1
9.480936637E1,1.845975494E2,-5.350572205E1,-4.554034424E1
9.490893138E1,1.862938232E2,-5.608106995E1,-4.479800415E1
9.500849738E1,1.860924988E2,-5.513938904E1,-4.459167480E1
9.510806237E1,1.851531525E2,-5.414758301E1,-4.485510254E1
9.520762862E1,1.855293427E2,-5.433291626E1,-4.529421997E1
9.530719363E1,1.849519806E2,-5.462678528E1,-4.527780151E1
9.540675963E1,1.849489288E2,-5.528096008E1,-4.530206299E1
9.550632462E1,1.845996857E2,-5.631861877E1,-4.511605835E1
9.560588962E1,1.847917480E2,-5.783280945E1,-4.478237915E1
9.570545562E1,1.857833099E2,-6.085542297E1,-4.332379150E1
9.580502063E1,1.848513794E2,-5.848327637E1,-4.535202026E1
9.590458663E1,1.851067200E2,-5.882424927E1,-4.494583130E1
9.600415162E1,1.854438782E2,-5.772737122E1,-4.492306519E1
9.610371762E1,1.852148438E2,-5.732562256E1,-4.490979004E1
9.620328262E1,1.850673828E2,-5.691416931E1,-4.519787598E1
9.630284821E1,1.845122528E2,-5.700378418E1,-4.609756470E1
9.640241321E1,1.855276794E2,-5.808430481E1,-4.577758789E1
9.650197921E1,1.872461090E2,-6.040551758E1,-4.379959106E1
9.660154421E1,1.858005371E2,-5.784474182E1,-4.550906372E1
9.670111021E1,1.855355377E2,-5.742146301E1,-4.626654053E1
9.680067521E1,1.858553925E2,-5.716073608E1,-4.640924072E1
9.690024121E1,1.854164276E2,-5.749159241E1,-4.698239136E1
9.699980621E1,1.851686554E2,-5.764587402E1,-4.618334961E1
9.709937221E1,1.844201965E2,-5.795414734E1,-4.746871948E1
9.719893721E1,1.845187683E2,-6.026393127E1,-4.700509644E1
9.729850321E1,1.857137451E2,-6.175671387E1,-4.591766357E1
9.739806821E1,1.842379761E2,-5.811569214E1,-4.787719727E1
9.749763421E1,1.844535980E2,-5.864122009E1,-4.745141602E1
9.759719921E1,1.840340118E2,-5.713410950E1,-4.815225220E1
9.769676521E1,1.842387543E2,-5.679052734E1,-4.821572876E1
9.779633021E1,1.838392944E2,-5.613459778E1,-4.808892822E1
9.789589621E1,1.837501221E2,-5.657313538E1,-4.890982056E1
9.799546221E1,1.854476929E2,-5.888493347E1,-4.765353394E1
9.809502721E1,1.867533875E2,-5.973095703E1,-4.673348999E1
9.819459321E1,1.853047333E2,-5.770568848E1,-4.756655884E1
9.829415921E1,1.852611084E2,-5.729051208E1,-4.796298218E1
9.839372421E1,1.842903900E2,-5.687199402E1,-4.822558594E1
9.849329021E1,1.840753784E2,-5.677607727E1,-4.891357422E1
9.859285583E1,1.841935730E2,-5.769317627E1,-4.884356689E1
9.869242183E1,1.839294739E2,-5.803819275E1,-4.825878906E1
9.879198783E1,1.851194458E2,-6.112310791E1,-4.758148193E1
9.889155283E1,1.860765991E2,-6.174507141E1,-4.667669678E1
9.899111883E1,1.858753967E2,-6.031143188E1,-4.776513672E1
9.909068483E1,1.862202148E2,-5.827059937E1,-4.785708618E1
9.919024983E1,1.864651184E2,-5.689233398E1,-4.802554321E1
9.928981583E1,1.866603088E2,-5.557211304E1,-4.916046143E1
9.938938183E1,1.863014221E2,-5.475141907E1,-4.888223267E1
9.948894783E1,1.859693451E2,-5.522756958E1,-4.914624023E1
9.958851283E1,1.876310272E2,-5.788923645E1,-4.774218750E1
9.968807871E1,1.881175995E2,-5.596911621E1,-4.821780396E1
9.978764471E1,1.870843201E2,-5.479446411E1,-4.841989136E1
9.988721071E1,1.868798370E2,-5.513374329E1,-4.908065796E1
9.998677571E1,1.862868500E2,-5.522985840E1,-4.929190063E1
1.000863417E2,1.859954376E2,-5.608049011E1,-4.873315430E1
1.001859077E2,1.858914032E2,-5.665202332E1,-4.865124512E1
1.002854737E2,1.866707916E2,-5.858259583E1,-4.713076782E1
1.003850397E2,1.878046570E2,-6.249510193E1,-4.540539551E1
1.004846047E2,1.863253174E2,-5.893086243E1,-4.731088257E1
1.005841707E2,1.865608978E2,-5.893020630E1,-4.805169678E1
1.006837367E2,1.865432892E2,-5.719987488E1,-4.689700317E1
1.007833027E2,1.866342163E2,-5.596145630E1,-4.751339722E1
1.008828686E2,1.862786255E2,-5.469105530E1,-4.783074951E1
1.009824346E2,1.852743073E2,-5.486831665E1,-4.825744629E1
1.010820006E2,1.859297638E2,-5.715103149E1,-4.706124878E1
1.011815656E2,1.873940277E2,-5.892694092E1,-4.575402832E1
1.012811316E2,1.860989532E2,-5.640653992E1,-4.639660645E1
1.013806976E2,1.854328918E2,-5.664701843E1,-4.717086792E1
1.014802636E2,1.853295288E2,-5.675852966E1,-4.628781128E1
1.015798296E2,1.846050262E2,-5.718858337E1,-4.676705933E1
1.016793956E2,1.843062134E2,-5.822769165E1,-4.582876587E1
1.017789616E2,1.830536652E2,-5.917182922E1,-4.587942505E1
1.018785276E2,1.835884247E2,-6.249314880E1,-4.485797119E1
1.019780931E2,1.831061096E2,-6.198384094E1,-4.509613037E1
1.020776591E2,1.822068939E2,-6.098442078E1,-4.541241455E1
1.021772251E2,1.820597534E2,-6.104220581E1,-4.568444824E1
1.022767911E2,1.814719238E2,-6.009394836E1,-4.552877808E1
1.023763571E2,1.813800964E2,-5.921084595E1,-4.688037109E1
1.024759231E2,1.802588043E2,-5.851849365E1,-4.699862671E1
1.025754891E2,1.795510254E2,-5.970584106E1,-4.620971680E1
1.026750551E2,1.807098083E2,-6.167118835E1,-4.514785767E1
1.027746211E2,1.804909058E2,-6.093653870E1,-4.491909790E1
1.028741871E2,1.788442841E2,-5.974494934E1,-4.584417725E1
1.029737531E2,1.785275116E2,-6.047366333E1,-4.552273560E1
1.030733197E2,1.778281708E2,-6.040370178E1,-4.590527344E1
1.031728857E2,1.769192047E2,-6.046965027E1,-4.566473389E1
1.032724517E2,1.759636536E2,-6.110658264E1,-4.574490356E1
1.033720177E2,1.749915924E2,-6.153366089E1,-4.623086548E1
1.034715837E2,1.756644897E2,-6.394123840E1,-4.419946289E1
1.035711497E2,1.754769135E2,-6.317315674E1,-4.494601440E1
1.036707157E2,1.748702393E2,-6.156565857E1,-4.524777222E1
1.037702817E2,1.752987213E2,-6.039776611E1,-4.581338501E1
1.038698477E2,1.749812317E2,-5.934431458E1,-4.577615356E1
1.039694137E2,1.749559631E2,-5.909680176E1,-4.544378662E1
1.040689807E2,1.750633392E2,-5.801119995E1,-4.580770874E1
1.041685467E2,1.753322296E2,-5.827365112E1,-4.529760742E1
1.042681125E2,1.773091736E2,-5.979022217E1,-4.480392456E1
1.043676785E2,1.786516266E2,-6.018569946E1,-4.444747925E1
1.044672445E2,1.770981750E2,-5.825148010E1,-4.492175293E1
1.045668105E2,1.772033997E2,-5.888346863E1,-4.489712524E1
1.046663765E2,1.768186798E2,-5.837971497E1,-4.555337524E1
1.047659435E2,1.767196045E2,-5.854974365E1,-4.521215820E1
1.048655095E2,1.768289948E2,-5.917485046E1,-4.472018433E1
1.049650755E2,1.762738800E2,-5.882168579E1,-4.523675537E1
1.050646415E2,1.766096191E2,-5.964672852E1,-4.512414551E1
1.051642075E2,1.778165588E2,-6.145120239E1,-4.368457031E1
1.052637745E2,1.767104645E2,-5.836239624E1,-4.506939697E1
1.053633402E2,1.775037994E2,-5.829127502E1,-4.491250610E1
1.054629062E2,1.778967743E2,-5.576673889E1,-4.550787354E1
1.055624722E2,1.783813782E2,-5.467189026E1,-4.572109985E1
1.056620382E2,1.783833923E2,-5.382771301E1,-4.620278931E1
1.057616052E2,1.782061920E2,-5.363264465E1,-4.633010864E1
1.058611712E2,1.784789581E2,-5.449874878E1,-4.562881470E1
1.059607372E2,1.802762909E2,-5.628121948E1,-4.518115234E1
1.060603032E2,1.793684387E2,-5.363249207E1,-4.612738037E1
1.061598702E2,1.786271210E2,-5.307742310E1,-4.632049561E1
1.062594362E2,1.784735260E2,-5.344581604E1,-4.676486206E1
1.063590022E2,1.779263153E2,-5.347734070E1,-4.622180176E1
1.064585677E2,1.777369690E2,-5.429052734E1,-4.644635010E1
1.065581347E2,1.770848846E2,-5.392628479E1,-4.767199707E1
1.066577008E2,1.769370422E2,-5.590843201E1,-4.697540283E1
1.067572667E2,1.780771027E2,-5.837350464E1,-4.558660889E1
1.068568327E2,1.767868500E2,-5.575880432E1,-4.631283569E1
1.069563987E2,1.769430084E2,-5.512969971E1,-4.697787476E1
1.070559658E2,1.771989136E2,-5.376588440E1,-4.756213379E1
1.071555318E2,1.769476318E2,-5.334797668E1,-4.736718750E1
1.072550977E2,1.768521576E2,-5.276602173E1,-4.721652222E1
1.073546637E2,1.764300995E2,-5.301490784E1,-4.717984009E1
1.074542297E2,1.774441071E2,-5.505975342E1,-4.670745850E1
1.075537968E2,1.786445312E2,-5.640461731E1,-4.649630737E1
1.076533633E2,1.771315613E2,-5.374807739E1,-4.701538086E1
1.077529293E2,1.770477600E2,-5.391882324E1,-4.693615723E1
1.078524953E2,1.766788025E2,-5.422747803E1,-4.725274658E1
1.079520613E2,1.762954254E2,-5.437251282E1,-4.729614258E1
1.080516273E2,1.760618134E2,-5.430464172E1,-4.645034790E1
1.081511943E2,1.758187561E2,-5.458665466E1,-4.738656616E1
1.082507603E2,1.766465607E2,-5.668415833E1,-4.685543823E1
1.083503263E2,1.772440338E2,-5.917657471E1,-4.561923218E1
1.084498923E2,1.762731934E2,-5.666293335E1,-4.633050537E1
1.085494583E2,1.765248413E2,-5.669091797E1,-4.627703857E1
1.086490243E2,1.768191681E2,-5.485328674E1,-4.645407104E1
1.087485901E2,1.770023804E2,-5.428573608E1,-4.689611816E1
1.088481561E2,1.770147095E2,-5.391055298E1,-4.632403564E1
1.089477221E2,1.761520844E2,-5.422428894E1,-4.651577759E1
1.090472891E2,1.767579803E2,-5.550991821E1,-4.606838989E1
1.091468551E2,1.781753693E2,-5.759126282E1,-4.512966919E1
1.092464211E2,1.773303070E2,-5.622715759E1,-4.576007080E1
1.093459871E2,1.764642792E2,-5.592890930E1,-4.583264160E1
1.094455531E2,1.759218903E2,-5.610746765E1,-4.565158081E1
1.095451191E2,1.754840088E2,-5.580183411E1,-4.622970581E1
1.096446851E2,1.750968781E2,-5.633346558E1,-4.558908081E1
1.097442511E2,1.739336243E2,-5.660359192E1,-4.618170166E1
1.098438171E2,1.731622467E2,-5.820977783E1,-4.602355957E1
1.099433831E2,1.734606476E2,-6.107241821E1,-4.484588623E1
1.100429491E2,1.721299438E2,-5.809132385E1,-4.561685181E1
1.101425151E2,1.722446136E2,-5.838917542E1,-4.506323242E1
1.102420811E2,1.716628113E2,-5.664091492E1,-4.572497559E1
1.103416471E2,1.713356934E2,-5.619035339E1,-4.646191406E1
1.104412131E2,1.712012939E2,-5.641023254E1,-4.570684814E1
1.105407791E2,1.705925446E2,-5.610946655E1,-4.606939697E1
1.106403451E2,1.713429718E2,-5.771530151E1,-4.496185303E1
1.107399111E2,1.726966858E2,-5.936547852E1,-4.411090088E1
1.108394771E2,1.707405853E2,-5.640402222E1,-4.494863892E1
1.109390431E2,1.702119751E2,-5.635923767E1,-4.569891357E1
1.110386095E2,1.700027771E2,-5.562391663E1,-4.491711426E1
1.111381755E2,1.696196747E2,-5.511698914E1,-4.575424194E1
1.112377405E2,1.694759827E2,-5.495095825E1,-4.568020630E1
1.113373065E2,1.692314758E2,-5.491436768E1,-4.569625854E1
1.114368725E2,1.706342926E2,-5.794563293E1,-4.486367798E1
1.115364385E2,1.711830597E2,-5.885369873E1,-4.473287964E1
1.116360045E2,1.705997925E2,-5.708399963E1,-4.522631836E1
1.117355705E2,1.714786377E2,-5.619859314E1,-4.568652344E1
1.118351365E2,1.716402588E2,-5.484864807E1,-4.623568726E1
1.119347025E2,1.721985626E2,-5.374644470E1,-4.671832275E1
1.120342685E2,1.723078766E2,-5.290338135E1,-4.635717773E1
1.121338327E2,1.719582977E2,-5.329389954E1,-4.655645752E1
1.122333987E2,1.736714020E2,-5.573620605E1,-4.549087524E1
1.123329647E2,1.758437805E2,-5.739501953E1,-4.536700439E1
1.124325307E2,1.745890961E2,-5.459524536E1,-4.647836304E1
1.125320967E2,1.746548157E2,-5.413896179E1,-4.621966553E1
1.126316627E2,1.742133789E2,-5.438928223E1,-4.647412109E1
1.127312277E2,1.743156891E2,-5.373675537E1,-4.703805542E1
1.128307937E2,1.741157074E2,-5.407353210E1,-4.642156982E1
1.129303597E2,1.743126068E2,-5.475541687E1,-4.669790649E1
1.130299257E2,1.749081421E2,-5.818991089E1,-4.564291382E1
1.131294917E2,1.758152466E2,-5.988699341E1,-4.530905151E1
1.132290577E2,1.754831543E2,-5.760928345E1,-4.619338989E1
1.133286231E2,1.759990082E2,-5.765551758E1,-4.661917114E1
1.134281891E2,1.763482056E2,-5.619815063E1,-4.717529297E1
1.135277551E2,1.763766937E2,-5.493167114E1,-4.788888550E1
1.136273211E2,1.767811127E2,-5.469154358E1,-4.775180054E1
1.137268861E2,1.765737305E2,-5.458027649E1,-4.811718750E1
1.138264521E2,1.769773712E2,-5.569515991E1,-4.812158203E1
1.139260181E2,1.786731262E2,-5.917016602E1,-4.688442993E1
1.140255841E2,1.787480927E2,-5.829689026E1,-4.731723022E1
1.141251491E2,1.777820435E2,-5.758184814E1,-4.793753052E1
1.142247151E2,1.775589905E2,-5.766706848E1,-4.727545166E1
1.143242811E2,1.768446350E2,-5.769725037E1,-4.778344727E1
1.144238476E2,1.774300232E2,-5.763293457E1,-4.753353882E1
1.145234126E2,1.771391144E2,-5.815391541E1,-4.813464355E1
1.146229786E2,1.774166870E2,-5.864765930E1,-4.775088501E1
1.147225446E2,1.784330597E2,-6.154751587E1,-4.626354980E1
1.148221096E2,1.784860535E2,-6.108517456E1,-4.721719360E1
1.149216756E2,1.780863190E2,-5.991265869E1,-4.777853394E1
1.150212416E2,1.779749908E2,-5.885641479E1,-4.836044312E1
1.151208066E2,1.777396088E2,-5.691542053E1,-4.839270020E1
1.152203726E2,1.778198090E2,-5.590531921E1,-4.954922485E1
1.153199386E2,1.774857025E2,-5.541955566E1,-4.976055908E1
1.154195036E2,1.768313751E2,-5.615509033E1,-5.013095093E1
1.155190692E2,1.780227356E2,-5.874488831E1,-4.851495361E1
1.156186352E2,1.797416382E2,-5.977203369E1,-4.811694336E1
1.157182002E2,1.784900055E2,-5.741297913E1,-4.987979126E1
1.158177662E2,1.786386108E2,-5.745442200E1,-4.914056396E1
1.159173322E2,1.783028107E2,-5.755186462E1,-4.943695068E1
1.160168972E2,1.781827087E2,-5.713139343E1,-4.954324341E1
1.161164632E2,1.782054749E2,-5.719151306E1,-5.021270752E1
1.162160292E2,1.781148834E2,-5.707991028E1,-5.062396240E1
1.163155942E2,1.793904266E2,-5.962420654E1,-4.923501587E1
1.164151602E2,1.799932404E2,-6.107324219E1,-4.898629761E1
1.165147252E2,1.787195282E2,-5.819082642E1,-4.963287354E1
1.166142912E2,1.791722565E2,-5.780828857E1,-4.958044434E1
1.167138578E2,1.793686523E2,-5.665034485E1,-5.073992920E1
1.168134228E2,1.792327271E2,-5.596714783E1,-5.048266602E1
1.169129888E2,1.790699463E2,-5.588578796E1,-5.097778320E1
1.170125538E2,1.792748108E2,-5.721333313E1,-5.036346436E1
1.171121198E2,1.814358826E2,-5.921755981E1,-4.801638794E1
1.172116848E2,1.804587402E2,-5.603622437E1,-4.956799316E1
1.173112508E2,1.808269348E2,-5.535401917E1,-4.971038818E1
1.174108168E2,1.809534302E2,-5.466722107E1,-4.985736084E1
1.175103818E2,1.812328339E2,-5.425332642E1,-4.991571045E1
1.176099478E2,1.809469757E2,-5.455029297E1,-4.992059326E1
1.177095128E2,1.803438416E2,-5.453230286E1,-4.953979492E1
1.178090786E2,1.813903351E2,-5.760989380E1,-4.857501221E1
1.179086436E2,1.813871918E2,-5.714567566E1,-4.820144653E1
1.180082096E2,1.808744049E2,-5.521533203E1,-4.912960815E1
1.181077746E2,1.808766632E2,-5.411042786E1,-4.871936035E1
1.182073406E2,1.811137085E2,-5.266744995E1,-4.877841187E1
1.183069056E2,1.804855652E2,-5.191340637E1,-4.916656494E1
1.184064716E2,1.804608917E2,-5.113404846E1,-4.954324341E1
1.185060366E2,1.796173096E2,-5.199429321E1,-4.900982666E1
1.186056026E2,1.814904785E2,-5.553721619E1,-4.703979492E1
1.187051676E2,1.819301453E2,-5.294865417E1,-4.664202881E1
1.188047336E2,1.811325226E2,-5.186553955E1,-4.723132324E1
1.189042986E2,1.811373749E2,-5.237905884E1,-4.706820679E1
1.190038642E2,1.808450165E2,-5.258285522E1,-4.639587402E1
1.191034292E2,1.803486633E2,-5.358088684E1,-4.653649902E1
1.192029953E2,1.797161407E2,-5.412504578E1,-4.672451782E1
1.193025603E2,1.789631195E2,-5.610572815E1,-4.713299561E1
1.194021262E2,1.796438141E2,-5.953549194E1,-4.560791016E1
1.195016912E2,1.779402924E2,-5.584474182E1,-4.677627563E1
1.196012572E2,1.777495728E2,-5.673413086E1,-4.670059204E1
1.197008222E2,1.774853821E2,-5.575827026E1,-4.735641479E1
1.198003883E2,1.773556061E2,-5.529701233E1,-4.721365356E1
1.198999533E2,1.770431061E2,-5.551878357E1,-4.706845093E1
1.199995182E2,1.770992584E2,-5.617913818E1,-4.714639282E1
1.200990838E2,1.781470337E2,-5.903025818E1,-4.599194336E1
1.201986488E2,1.796637726E2,-6.033432007E1,-4.509646606E1
1.202982148E2,1.780429993E2,-5.797595215E1,-4.675070190E1
1.203977798E2,1.780951233E2,-5.831614685E1,-4.691848755E1
1.204973448E2,1.775638275E2,-5.823179626E1,-4.718542480E1
1.205969108E2,1.772866974E2,-5.860864258E1,-4.713867188E1
1.206964758E2,1.765644531E2,-5.951313782E1,-4.754098511E1
1.207960418E2,1.750425110E2,-6.094194031E1,-4.720285034E1
1.208956068E2,1.752292175E2,-6.548731995E1,-4.598651123E1
1.209951718E2,1.742281189E2,-6.427928162E1,-4.675976562E1
1.210947378E2,1.732895813E2,-6.424122620E1,-4.790454102E1
1.211943033E2,1.719644165E2,-6.392436218E1,-4.679272461E1
1.212938693E2,1.712642975E2,-6.356233215E1,-4.726898193E1
1.213934343E2,1.704541168E2,-6.459252930E1,-4.697573853E1
1.214929993E2,1.704221802E2,-6.563345337E1,-4.609957886E1
1.215925653E2,1.712327118E2,-6.906838989E1,-4.471035767E1
1.216921303E2,1.717139282E2,-6.956278992E1,-4.495343018E1
1.217916953E2,1.698345947E2,-6.959799194E1,-4.538751221E1
1.218912613E2,1.686287842E2,-6.964332581E1,-4.529141235E1
1.219908263E2,1.666515198E2,-6.927769470E1,-4.584790039E1
1.220903913E2,1.650149078E2,-6.919090271E1,-4.571255493E1
1.221899573E2,1.632510071E2,-6.956890869E1,-4.573364258E1
1.222895223E2,1.614848480E2,-6.974011230E1,-4.572113037E1
1.223890867E2,1.609157562E2,-7.224198914E1,-4.415957642E1
1.224886527E2,1.583048096E2,-6.974789429E1,-4.478240967E1
1.225882177E2,1.569660645E2,-6.931526184E1,-4.490170288E1
1.226877827E2,1.565588074E2,-6.832891846E1,-4.574166870E1
1.227873488E2,1.561289062E2,-6.770838928E1,-4.642971802E1
1.228869137E2,1.563438416E2,-6.825091553E1,-4.616268921E1
1.229864787E2,1.557492065E2,-6.832807922E1,-4.568881226E1
1.230860447E2,1.565141907E2,-7.081822205E1,-4.452365112E1
1.231856097E2,1.591450500E2,-7.382066345E1,-4.352951050E1
1.232851748E2,1.570331421E2,-7.072372437E1,-4.513171387E1
1.233847408E2,1.553689270E2,-7.005363464E1,-4.516714478E1
1.234843060E2,1.544269562E2,-6.920202637E1,-4.506008911E1
1.235838710E2,1.525538788E2,-6.793568420E1,-4.560018921E1
1.236834360E2,1.519741364E2,-6.746437073E1,-4.571655273E1
1.237830020E2,1.507611847E2,-6.637954712E1,-4.604180908E1
1.238825670E2,1.503626862E2,-6.786593628E1,-4.603942871E1
1.239821320E2,1.507607422E2,-6.985467529E1,-4.466897583E1
1.240816980E2,1.492128906E2,-6.691499329E1,-4.605682373E1
1.241812630E2,1.488131714E2,-6.661775208E1,-4.560839844E1
1.242808280E2,1.490057983E2,-6.554296875E1,-4.626153564E1
1.243803930E2,1.486219025E2,-6.574894714E1,-4.577462769E1
1.244799590E2,1.487379913E2,-6.636218262E1,-4.615048218E1
1.245795243E2,1.475685425E2,-6.610018921E1,-4.576150513E1
1.246790893E2,1.488211365E2,-6.915609741E1,-4.504440308E1
1.247786542E2,1.505133209E2,-7.012179565E1,-4.489102173E1
1.248782202E2,1.481675720E2,-6.730960083E1,-4.519317627E1
1.249777852E2,1.463494873E2,-6.577980042E1,-4.487808228E1
1.250773502E2,1.441971130E2,-6.308351135E1,-4.558398438E1
1.251769153E2,1.423856049E2,-6.054191589E1,-4.580615234E1
1.252764813E2,1.414218597E2,-5.837335205E1,-4.602703857E1
1.253760462E2,1.407452698E2,-5.703651428E1,-4.626306152E1
1.254756112E2,1.406873627E2,-5.731086731E1,-4.559094238E1
1.255751762E2,1.404222107E2,-5.735089111E1,-4.593127441E1
1.256747412E2,1.385996857E2,-5.338237000E1,-4.525616455E1
1.257743067E2,1.389305267E2,-5.156079102E1,-4.618093872E1
1.258738717E2,1.388736420E2,-5.044537354E1,-4.588375854E1
1.259734367E2,1.386380615E2,-4.993373108E1,-4.602203369E1
1.260730017E2,1.385537720E2,-5.002120972E1,-4.595599365E1
1.261725667E2,1.379602966E2,-5.005003357E1,-4.591989136E1
1.262721327E2,1.387333527E2,-5.162083435E1,-4.598559570E1
1.263716977E2,1.400551605E2,-5.351876831E1,-4.704876709E1
1.264712627E2,1.382456512E2,-4.986445618E1,-4.644152832E1
1.265708277E2,1.376039886E2,-4.795886230E1,-4.597482300E1
1.266703927E2,1.372015686E2,-4.504743958E1,-4.629138184E1
1.267699587E2,1.368615417E2,-4.133827209E1,-4.595346069E1
1.268695241E2,1.378815002E2,-3.973866272E1,-4.637692261E1
1.269690891E2,1.383596344E2,-3.777223206E1,-4.653872681E1
1.270686541E2,1.384110565E2,-3.804252625E1,-4.656176758E1
1.271682191E2,1.403983002E2,-4.050343323E1,-4.816641235E1
1.272677841E2,1.393971558E2,-3.990809631E1,-4.699163818E1
1.273673501E2,1.395871429E2,-3.800793457E1,-4.759457397E1
1.274669151E2,1.397624207E2,-3.805599976E1,-4.708059692E1
1.275664801E2,1.393415070E2,-3.765023804E1,-4.696414185E1
1.276660451E2,1.383624878E2,-3.848347473E1,-4.646365356E1
1.277656101E2,1.379842834E2,-3.904756165E1,-4.623464966E1
1.278651751E2,1.374768829E2,-4.005598450E1,-4.618493652E1
1.279647401E2,1.378504028E2,-4.244573975E1,-4.652838135E1
1.280643062E2,1.387614136E2,-4.415745544E1,-4.721948242E1
1.281638712E2,1.379187012E2,-4.215426636E1,-4.611563110E1
1.282634362E2,1.376306458E2,-4.183988953E1,-4.602069092E1
1.283630012E2,1.378998718E2,-4.092871094E1,-4.567837524E1
1.284625662E2,1.382562103E2,-4.005001831E1,-4.601614380E1
1.285621312E2,1.386514282E2,-3.949218750E1,-4.626226807E1
1.286616962E2,1.388490448E2,-3.917309570E1,-4.584042358E1
1.287612622E2,1.400751801E2,-4.134523010E1,-4.665362549E1
1.288608272E2,1.408146057E2,-4.401257324E1,-4.763018799E1
1.289603922E2,1.389900055E2,-4.096096802E1,-4.609661865E1
1.290599572E2,1.398433533E2,-4.075047302E1,-4.703506470E1
1.291595225E2,1.399918671E2,-4.098139954E1,-4.618408203E1
1.292590875E2,1.395646362E2,-4.110971069E1,-4.560653687E1
1.293586525E2,1.394964294E2,-4.180259705E1,-4.559533691E1
1.294582175E2,1.392329407E2,-4.190234375E1,-4.510009766E1
1.295577835E2,1.395351562E2,-4.426295471E1,-4.551422119E1
1.296573485E2,1.418430023E2,-4.768711853E1,-4.670046997E1
1.297569135E2,1.410581360E2,-4.354589844E1,-4.599990845E1
1.298564785E2,1.410816193E2,-4.254553223E1,-4.615481567E1
1.299560435E2,1.415877380E2,-4.162469482E1,-4.680212402E1
1.300556085E2,1.415630798E2,-3.961494446E1,-4.624121094E1
1.301551735E2,1.423816071E2,-3.870281982E1,-4.721252441E1
1.302547381E2,1.422011108E2,-3.792810059E1,-4.567816162E1
1.303543041E2,1.427453308E2,-3.962449646E1,-4.654428101E1
1.304538691E2,1.440662842E2,-4.241355896E1,-4.748690796E1
1.305534341E2,1.421434326E2,-4.012930298E1,-4.638909912E1
1.306529991E2,1.431558990E2,-3.998149109E1,-4.774209595E1
1.307525641E2,1.431249542E2,-3.963095093E1,-4.695812988E1
1.308521291E2,1.428677826E2,-3.988681030E1,-4.662011719E1
1.309516941E2,1.426096191E2,-4.062681580E1,-4.598110962E1
1.310512591E2,1.421016693E2,-4.042982483E1,-4.606854248E1
1.311508241E2,1.415875244E2,-4.196723938E1,-4.583209229E1
1.312503901E2,1.430787506E2,-4.515711975E1,-4.693637085E1
1.313499551E2,1.439632416E2,-4.534246826E1,-4.722769165E1
1.314495201E2,1.426867523E2,-4.232707214E1,-4.683767700E1
1.315490851E2,1.429531555E2,-4.144314575E1,-4.669998169E1
1.316486501E2,1.428931732E2,-3.961656189E1,-4.598306274E1
1.317482151E2,1.432203522E2,-3.868432617E1,-4.595529175E1
1.318477801E2,1.435084229E2,-3.778082275E1,-4.604608154E1
1.319473451E2,1.428415680E2,-3.739169312E1,-4.556756592E1
1.320469101E2,1.447006836E2,-4.025407410E1,-4.663317871E1
1.321464751E2,1.442901459E2,-4.056599426E1,-4.659008789E1
1.322460411E2,1.443045349E2,-3.820143127E1,-4.628424072E1
1.323456061E2,1.449205627E2,-3.837388611E1,-4.650924683E1
1.324451711E2,1.443761139E2,-3.758398438E1,-4.632031250E1
1.325447360E2,1.439508820E2,-3.810679626E1,-4.603259277E1
1.326443010E2,1.432799072E2,-3.801422119E1,-4.511767578E1
1.327438660E2,1.424118195E2,-3.810516357E1,-4.501788330E1
1.328434310E2,1.427562103E2,-4.082087708E1,-4.584222412E1
1.329429960E2,1.448650513E2,-4.385279846E1,-4.702340698E1
1.330425610E2,1.434217834E2,-4.005845642E1,-4.573489380E1
1.331421260E2,1.426246643E2,-3.932958984E1,-4.512777710E1
1.332416910E2,1.430864716E2,-3.862261963E1,-4.567864990E1
1.333412560E2,1.437370453E2,-3.701164246E1,-4.516500854E1
1.334408210E2,1.437840118E2,-3.680464172E1,-4.521960449E1
1.335403860E2,1.439255676E2,-3.653146362E1,-4.416696167E1
1.336399510E2,1.440571289E2,-3.813827515E1,-4.568981934E1
1.337395171E2,1.452345123E2,-4.098173523E1,-4.645605469E1
1.338390821E2,1.436209412E2,-3.915493774E1,-4.531982422E1
1.339386471E2,1.448534393E2,-3.882580566E1,-4.552215576E1
1.340382121E2,1.446514587E2,-3.865290833E1,-4.601046753E1
1.341377771E2,1.441908112E2,-3.871197510E1,-4.493624878E1
1.342373421E2,1.444666901E2,-3.987416077E1,-4.469696045E1
1.343369071E2,1.440962524E2,-3.960253906E1,-4.501205444E1
1.344364721E2,1.439410095E2,-4.131433105E1,-4.517456055E1
1.345360371E2,1.449947968E2,-4.405191040E1,-4.610833740E1
1.346356021E2,1.456064758E2,-4.431320190E1,-4.635549927E1
1.347351671E2,1.439351654E2,-4.215640259E1,-4.621081543E1
1.348347321E2,1.438719482E2,-4.225892639E1,-4.516259766E1
1.349342971E2,1.437293854E2,-3.999548340E1,-4.522216797E1
1.350338621E2,1.438433380E2,-3.963002014E1,-4.546670532E1
1.351334271E2,1.436876678E2,-3.906428528E1,-4.531832886E1
1.352329921E2,1.423216095E2,-3.918063354E1,-4.470452881E1
1.353325581E2,1.434179840E2,-4.133366394E1,-4.567364502E1
